2026-01-19T12:00:09.000Z,-9.9990e+02,-9.9990e+02,-9.9990e+02,-9.9990e+02,-9.9990e+02,-9.9990e+02,2.2233e+03,1.1011e+03,2.1295e+06,5.2129e+05,1.8313e+05,4.2781e+04,1.2637e+06,3.9351e+05,1.1583e+05,2.3185e+04,8.8073e+04,4.9861e+03,3.1980e+03,2.0435e+03,1.4616e+03,1.2828e+03,1.1735e+03,7.0110e+02,-9.9990e+02,-9.9990e+02,-9.9990e+02,2.3681e+04
2026-01-19T12:00:21.000Z,-9.9990e+02,-9.9990e+02,-9.9990e+02,-9.9990e+02,-9.9990e+02,-9.9990e+02,2.2222e+03,1.1351e+03,2.0881e+06,5.0586e+05,1.7778e+05,4.2480e+04,1.2587e+06,3.9691e+05,1.1456e+05,2.2633e+04,8.7361e+04,4.9120e+03,3.0403e+03,2.0157e+03,1.4192e+03,1.2754e+03,1.1360e+03,7.0053e+02,-9.9990e+02,-9.9990e+02,-9.9990e+02,2.3258e+04
2026-01-19T12:00:33.000Z,-9.9990e+02,-9.9990e+02,-9.9990e+02,-9.9990e+02,-9.9990e+02,-9.9990e+02,2.2222e+03,1.1351e+03,2.0881e+06,5.0586e+05,1.7778e+05,4.2480e+04,1.2649e+06,4.0088e+05,1.1494e+05,2.2964e+04,8.6193e+04,4.9448e+03,3.0403e+03,2.0398e+03,1.3621e+03,1.2754e+03,1.1360e+03,7.0053e+02,-9.9990e+02,-9.9990e+02,-9.9990e+02,2.3056e+04
2026-01-19T12:00:45.000Z,-9.9990e+02,-9.9990e+02,-9.9990e+02,-9.9990e+02,-9.9990e+02,-9.9990e+02,2.1624e+03,1.0829e+03,2.0281e+06,5.0000e+05,1.7252e+05,4.1418e+04,1.2781e+06,4.0239e+05,1.1790e+05,2.3644e+04,8.5937e+04,4.7176e+03,3.1192e+03,2.0898e+03,1.4547e+03,1.2497e+03,1.1362e+03,6.8377e+02,-9.9990e+02,-9.9990e+02,-9.9990e+02,2.2486e+04
2026-01-19T12:00:57.000Z,-9.9990e+02,-9.9990e+02,-9.9990e+02,-9.9990e+02,-9.9990e+02,-9.9990e+02,2.1624e+03,1.0829e+03,2.0281e+06,5.0000e+05,1.7252e+05,4.1418e+04,1.2274e+06,3.8627e+05,1.1200e+05,2.2192e+04,8.3845e+04,4.6172e+03,3.0987e+03,2.0268e+03,1.3854e+03,1.2497e+03,1.1362e+03,6.8377e+02,-9.9990e+02,-9.9990e+02,-9.9990e+02,2.2486e+04
2026-01-19T12:01:09.000Z,-9.9990e+02,-9.9990e+02,-9.9990e+02,-9.9990e+02,-9.9990e+02,-9.9990e+02,2.1621e+03,1.0829e+03,2.0476e+06,4.9086e+05,1.7143e+05,4.0327e+04,1.2430e+06,3.8759e+05,1.1311e+05,2.2486e+04,9.4103e+04,5.1551e+03,2.9614e+03,2.0157e+03,1.4079e+03,1.2428e+03,1.0992e+03,6.7926e+02,-9.9990e+02,-9.9990e+02,-9.9990e+02,2.2486e+04
2026-01-19T12:01:21.000Z,-9.9990e+02,-9.9990e+02,-9.9990e+02,-9.9990e+02,-9.9990e+02,-9.9990e+02,2.1621e+03,1.0829e+03,2.0476e+06,4.9086e+05,1.7143e+05,4.0327e+04,1.2181e+06,3.8230e+05,1.1166e+05,2.1898e+04,8.5603e+04,4.6987e+03,3.0199e+03,2.0639e+03,1.3967e+03,1.2428e+03,1.0992e+03,6.7926e+02,-9.9990e+02,-9.9990e+02,-9.9990e+02,2.2284e+04
2026-01-19T12:01:34.000Z,-9.9990e+02,-9.9990e+02,-9.9990e+02,-9.9990e+02,-9.9990e+02,-9.9990e+02,2.2222e+03,1.1003e+03,2.0676e+06,4.9686e+05,1.7460e+05,4.0597e+04,1.2368e+06,3.9156e+05,1.1345e+05,2.2284e+04,8.9119e+04,5.0756e+03,2.9819e+03,2.1009e+03,1.4140e+03,1.2300e+03,1.0848e+03,6.7507e+02,-9.9990e+02,-9.9990e+02,-9.9990e+02,2.2082e+04
2026-01-19T12:01:46.000Z,-9.9990e+02,-9.9990e+02,-9.9990e+02,-9.9990e+02,-9.9990e+02,-9.9990e+02,2.2222e+03,1.1003e+03,2.0676e+06,4.9686e+05,1.7460e+05,4.0597e+04,1.2117e+06,3.8098e+05,1.1090e+05,2.2192e+04,9.3224e+04,4.7808e+03,2.9614e+03,2.1139e+03,1.4079e+03,1.2300e+03,1.0848e+03,6.7507e+02,-9.9990e+02,-9.9990e+02,-9.9990e+02,2.2284e+04
2026-01-19T12:01:58.000Z,-9.9990e+02,-9.9990e+02,-9.9990e+02,-9.9990e+02,-9.9990e+02,-9.9990e+02,2.1042e+03,1.0837e+03,2.1890e+06,5.1814e+05,1.8204e+05,4.3041e+04,1.2618e+06,3.9691e+05,1.1711e+05,2.2615e+04,9.1466e+04,4.8792e+03,2.9048e+03,2.1380e+03,1.2998e+03,1.2240e+03,1.1293e+03,6.7966e+02,-9.9990e+02,-9.9990e+02,-9.9990e+02,2.2284e+04
