TimeUTC,B_NullDistance_km,B_NullDistance_L,B_Type,B_Eta_percent,B_Xi_percent,B_Good,B_Near,V_NullDistance_km,V_NullDistance_L,V_Type,V_Alpha_percent,V_Good,V_Near,B_PoincareIndex,B_PI_Nonzero,V_PoincareIndex,V_PI_Nonzero,ScrewAgreement
2015-10-01 18:01:31,2433.95653047294,78.5917705784848,O,11.2452270209971,45.978842058365,0,0,6441.87306418472,208.006266183296,O,11.7603916719954,1,0,0,0,0,0,NaN
2015-10-01 18:01:31,2878.54764483452,92.9472969331921,O,11.482362295381,48.4891256639942,0,0,19801.8011443862,639.393235016297,O,28.8172902847164,1,0,0,0,0,0,NaN
2015-10-01 18:01:32,3292.62464917864,106.31747503696,O,11.1454780351782,46.812003110888,0,0,38349.0430216285,1238.27458594783,S+,39.6452444180673,1,0,0,0,0,0,NaN
2015-10-01 18:01:32,6697.15438477956,216.247863798717,O,10.3319985917632,43.5942593379367,0,0,5810.25844947688,187.610424611584,S+,23.4805316519367,1,0,0,0,0,0,NaN
2015-10-01 18:01:32,17973.1579577298,580.343324510303,O,10.5613663826503,42.2755475455754,0,0,2169.21244095418,70.0426693246214,S+,14.6624393839419,1,0,0,0,0,0,NaN
2015-10-01 18:01:32,29166.852098157,941.77953336459,S-,11.2698956581902,43.446149672172,0,0,1802.46126384676,58.2003543701109,S+,30.2052643714267,1,0,0,0,0,0,NaN
2015-10-01 18:01:32,14910.9818751582,481.465328247526,S-,10.6006955496011,39.4113058072814,1,0,4815.32197150923,155.483427787723,S+,16.1162163460267,1,0,0,0,0,0,NaN
2015-10-01 18:01:32,10590.1109140144,341.946663665278,S-,9.84916930850089,36.0948058132545,1,0,13724.2499872877,443.145641491898,O,15.2814532042365,1,0,0,0,0,0,NaN
2015-10-01 18:01:32,10942.2410223786,353.315935198409,S-,8.42522068009701,31.0014412984744,1,0,3650.160070858,117.860657284145,S+,11.5611096995108,1,0,0,0,0,0,NaN
2015-10-01 18:01:33,10303.7207467049,332.69794253831,S-,8.42354660577478,31.5460459668362,1,0,22596.2356657218,729.612273071415,S+,19.1279252627381,1,0,0,0,0,0,NaN
2015-10-01 18:01:33,11519.0720502873,371.939768660769,S-,8.82047290454233,33.2807890425629,1,0,18709.5114832522,604.112149178133,O,1.12021939354685,1,0,0,0,0,0,NaN
2015-10-01 18:01:33,10373.6427776216,334.954253523177,S-,9.30445619803194,35.1721045614173,1,0,2624.7473129454,84.7503905562632,O,4.70866127172595,1,0,0,0,0,0,NaN
2015-10-01 18:01:33,5935.52773309555,191.651681302743,S-,10.3242195698786,41.9957030471683,0,0,8735.00945488765,282.043876046636,O,8.80464666431025,1,0,0,0,0,0,NaN
2015-10-01 18:01:33,1413.89229059727,45.6529354967037,O,10.5764857527367,57.4254850426394,0,0,5001.91849355857,161.506123107678,O,7.89591909127071,1,0,0,0,0,0,NaN
2015-10-01 18:01:33,266196.160641697,8595.14594657873,O,8.82055281401697,62.5053532706838,0,0,2817.67059867578,90.9791109181335,O,1.27268022798336,1,0,0,0,0,0,NaN
2015-10-01 18:01:33,15253.7802727708,492.524729128252,O,8.14105313162487,53.6031322217921,0,0,1530.3559092157,49.4132022474299,O,5.85598779591355,1,0,0,0,0,0,NaN
2015-10-01 18:01:34,7638.3801825232,246.632844422217,As,8.20700423748428,41.5253175468975,0,0,2056.39728617916,66.3982545818972,O,2.01804212760414,1,0,0,0,0,0,NaN
2015-10-01 18:01:34,4721.89723864193,152.463280124197,O,7.74603986192469,32.5327855342447,1,0,3313.3807357207,106.984305192884,O,13.2495291217986,1,0,0,0,0,0,NaN
2015-10-01 18:01:34,5312.18117479629,171.522339853894,O,6.16246945082553,27.9877825723487,1,0,4118.20245490912,132.970562903505,O,12.6061893847245,1,0,0,0,0,0,NaN
2015-10-01 18:01:34,4053.34565185946,130.876158992243,O,4.3191364165414,17.6467443541364,1,0,3540.24674875205,114.309002033639,O,0.826683937473727,1,0,0,0,0,0,NaN
2015-10-01 18:01:34,3599.8506630792,116.233274229295,O,2.50858136547172,9.9856278715067,1,0,110193.336775703,3557.9621296667,O,7.12597747632661,1,0,0,0,0,0,NaN
2015-10-01 18:01:34,3711.6411098825,119.842552329294,As,1.78531938867725,7.57173211175683,1,0,4829.60254922287,155.939617840168,O,4.30730558658008,1,0,0,0,0,0,NaN
2015-10-01 18:01:35,4032.03367296165,130.187207135704,As,2.61913056012089,11.8741984255302,1,0,6774.43617587235,218.734513942709,O,9.38019920900073,1,0,0,0,0,0,NaN
2015-10-01 18:01:35,2899.02765560772,93.604257935896,As,1.40102700809081,6.84734529285583,1,0,12251.415685361,395.575624011085,O,26.6721600160387,1,0,0,0,0,0,NaN
2015-10-01 18:01:35,2577.62154596206,83.2264721681763,O,0.893120114845512,3.70883643464678,1,0,22137.3378212346,714.772319056187,S+,40.7932530987435,0,0,0,0,0,0,NaN
2015-10-01 18:01:35,2755.04094463777,88.9548182542987,O,1.39951517535402,5.69623757511515,1,0,6061.61696641242,195.717612336714,S+,44.1189409386148,0,0,0,0,0,0,NaN
2015-10-01 18:01:35,2877.90688840444,92.9217208757557,As,0.592502068231039,2.39505814156936,1,0,1597.52699881732,51.5808758350367,S+,26.5868567038597,1,0,0,0,0,0,NaN
2015-10-01 18:01:35,2777.56019205887,89.6815428467119,O,0.177069955261211,0.746953708695489,1,0,947.235378362383,30.5842265501215,S+,11.2470021633105,1,0,0,0,0,0,NaN
2015-10-01 18:01:35,2466.21280215948,79.6286267439585,O,0.508074080504433,2.16337469531673,1,0,763.723468573429,24.658963314676,S+,12.6067811771092,1,0,0,0,0,0,NaN
2015-10-01 18:01:36,2562.75579227937,82.7456150194622,O,2.57967496503246,10.7614404345684,1,0,1166.6634039066,37.6689348114163,S+,14.5104257488542,1,0,0,0,0,0,NaN
2015-10-01 18:01:36,3305.65701651256,106.731998517322,O,2.971330251082,12.3342448747238,1,0,866.23640864287,27.9687646422741,S+,10.2797649460756,1,0,0,0,0,0,NaN
2015-10-01 18:01:36,4097.95299401039,132.313119755797,O,1.43817783575586,6.23861935872833,1,0,648.574105891001,20.9409096367608,S+,17.3139507863607,1,0,0,0,0,0,NaN
2015-10-01 18:01:36,3815.10849669728,123.180486972412,O,0.220662433702524,0.860034501786344,1,0,379.944854073786,12.2674865440884,S+,13.0442433810968,1,0,0,0,0,0,NaN
2015-10-01 18:01:36,4251.44619862905,137.268471324482,O,0.620369979166151,2.3443329929451,1,0,453.866365996101,14.6541998499176,S+,2.26418971196078,1,0,0,0,0,0,NaN
2015-10-01 18:01:36,7541.45143893452,243.493927531006,O,1.22046514627815,4.52650278645923,1,0,585.017220000923,18.8886902905551,O,18.0761840618628,1,0,0,0,0,0,NaN
2015-10-01 18:01:36,17219.2107895235,555.962532758394,O,1.58322650406095,5.53615580188314,1,0,541.362153548799,17.4791445267427,O,16.4200662075764,1,0,0,0,0,0,NaN
2015-10-01 18:01:37,21384.6052538933,690.450592004211,O,2.09345998555757,6.89471315650239,1,0,1757.42182533764,56.7423585939037,O,27.0239632886742,1,0,0,0,0,0,NaN
2015-10-01 18:01:37,50765.7742135491,1639.08497231324,O,2.21895263457729,7.84548017318679,1,0,810.904196459595,26.1818302388447,O,34.0423789333129,1,0,0,0,0,0,NaN
2015-10-01 18:01:37,18427.5534669628,594.972949400731,S-,1.75556044889665,6.42923322304303,1,0,562.18950544638,18.1514897665198,O,55.3859666799363,0,0,0,0,0,0,NaN
2015-10-01 18:01:37,13489.9803743215,435.551932451255,O,1.2990212801166,4.63217574123585,1,0,467.479554774088,15.0935448246379,O,32.567672881813,1,0,0,0,0,0,NaN
2015-10-01 18:01:37,3713.25586335769,119.889897469228,O,1.84759925188501,7.28850149845118,1,0,473.315139737966,15.2819266061849,O,26.6534434242818,1,0,0,0,0,0,NaN
2015-10-01 18:01:37,2636.34005555156,85.1193361092485,O,4.41181131698634,18.1313745789354,1,0,488.302774114625,15.7657992053857,O,33.4009248290465,1,0,0,0,0,0,NaN
2015-10-01 18:01:38,1815.50498245305,58.6169653323323,O,5.18989402494508,21.7433405214362,1,0,548.371005485447,17.7051809433015,O,23.1924175210159,1,0,0,0,0,0,NaN
2015-10-01 18:01:38,1315.86190729735,42.4849671237983,O,5.76217033290462,24.5519562870087,1,0,518.091443277809,16.7275135884035,O,107.766018124572,0,0,0,0,0,0,NaN
2015-10-01 18:01:38,1434.96705706755,46.3303935015359,O,7.32707878771794,30.6684048144779,1,0,517.876032424641,16.7205234775772,O,76.2348165680687,0,0,0,0,0,0,NaN
2015-10-01 18:01:38,2458.65597024264,79.3817936977171,O,7.77637705891554,31.3189086407571,1,0,522.553317449188,16.8715022125342,O,69.833159577121,0,0,0,0,0,0,NaN
2015-10-01 18:01:38,3647.44114075867,117.763450593238,O,6.49195932156742,25.1303384074744,1,0,522.928750621044,16.8835881679878,O,34.2911332226987,1,0,0,0,0,0,NaN
2015-10-01 18:01:38,6551.43419936735,211.523049815129,S-,5.50065736123925,22.3938244514392,1,0,537.479909191767,17.3533589969627,O,32.1464493601488,1,0,0,0,0,0,NaN
2015-10-01 18:01:38,5431.2176138214,175.354779024555,O,5.84173195711196,23.4937274640033,1,0,579.272647410781,18.7026619635328,O,33.1054566599581,1,0,0,0,0,0,NaN
2015-10-01 18:01:39,5506.52600420702,177.785846054143,O,5.6214860155254,20.9869602696549,1,0,710.095128847784,22.926408258978,Bs,12.2046169148602,1,0,0,0,0,0,NaN
2015-10-01 18:01:39,7691.22684870714,248.321426951645,O,5.1030216013334,19.3929606556806,1,0,741.279325608476,23.9331830312341,Bs,16.8456122539922,1,0,0,0,0,0,NaN
2015-10-01 18:01:39,25799.3213679937,832.963445259884,S-,5.80871575090078,22.7429753030274,1,0,763.219556144093,24.6415005227302,Bs,8.26945347704694,1,0,0,0,0,0,NaN
2015-10-01 18:01:39,28877.7054251114,932.350973007527,O,6.91506485359854,28.5972010130684,1,0,973.658225137966,31.4357107055593,Bs,0.383521060932441,1,0,0,0,0,0,NaN
2015-10-01 18:01:39,5979.11175660207,193.042308936189,O,8.65984075792664,35.1133630679291,1,0,969.883570132922,31.3137755906632,Bs,28.6914317933937,1,0,0,0,0,0,NaN
2015-10-01 18:01:39,4868.52598198342,157.185474532985,O,8.85856799015248,35.6955552038169,1,0,992.080858721482,32.0303724639255,Bs,70.7767802554408,0,0,0,0,0,0,NaN
2015-10-01 18:01:39,6141.04633484398,198.269713322149,O,7.70175863043224,35.5327397330814,1,0,1126.35359650275,36.3654322897478,Bs,45.9673094517046,0,0,0,0,0,0,NaN
2015-10-01 18:01:40,17057.9712804571,550.732199847958,S-,7.50936257328847,69.6123853709274,0,0,1135.1800145957,36.6503247298806,Bs,15.7561764436275,1,0,0,0,0,0,NaN
2015-10-01 18:01:40,30960.7684821256,999.594615806552,X,9.9606131717611,37.54466810288,1,0,1109.68338804407,35.8270674249968,Bs,47.8068933596589,0,0,0,0,0,0,NaN
2015-10-01 18:01:40,3375.32241780847,108.974911792233,X,10.2132881222771,43.3637406058883,0,0,1168.82048038315,37.7362790821652,Bs,48.7711418795828,0,0,0,0,0,0,NaN
2015-10-01 18:01:40,1558.44420040147,50.3154782871786,A,13.7936395831002,72.3694845449383,0,0,1141.82347917583,36.8645822926879,Bs,71.8877136063877,0,0,0,0,0,0,NaN
2015-10-01 18:01:40,1279.00005737896,41.2933386720132,As,13.7334927868019,77.6438970878327,0,0,1032.92930938746,33.3487864607243,Bs,73.3807915191958,0,0,0,0,0,0,NaN
2015-10-01 18:01:40,1098.87681896706,35.4778695089515,As,12.2997520820119,62.9350689328788,0,0,1001.99810034558,32.3500844122758,Bs,46.0628069165563,0,0,0,0,0,0,NaN
2015-10-01 18:01:41,990.590301566771,31.9817097583586,X,9.12518056132058,43.6578071588615,0,0,1024.19163108174,33.0665457055135,Bs,31.3420904833539,1,0,0,0,0,0,NaN
2015-10-01 18:01:41,5447.34847942425,175.870035304791,X,7.69542485089956,34.0701506344211,1,0,1114.81572692404,35.9923147918729,Bs,39.1718276626537,1,0,0,0,0,0,NaN
2015-10-01 18:01:41,4211.8003789112,135.979536649284,X,9.28841511654534,37.9897653169742,1,0,1626.72234578371,52.5193339988938,X,47.8091407707498,0,0,0,0,0,0,NaN
2015-10-01 18:01:41,3881.78033324628,125.32445333249,X,13.5292523865561,39.085840561631,1,0,2801.54926429564,90.4488662134746,X,28.7682125038769,1,0,0,0,0,0,NaN
2015-10-01 18:01:41,2851.45844195908,92.0600053447449,X,14.3736108535061,43.4144114569144,0,0,4717.29003754475,152.298816520965,X,146.160437498927,0,0,0,0,0,0,NaN
2015-10-01 18:01:41,5170.69058552803,166.936608279259,X,15.4432980045828,52.4927849208695,0,0,7354.24382740149,237.432989017213,X,24.6700050183337,1,0,0,0,0,0,NaN
2015-10-01 18:01:41,14033.2927451294,453.06624401606,X,14.7078160061783,49.7702309474649,0,0,9812.7869315795,316.80679646362,X,10.0601903734719,1,0,0,0,0,0,NaN
2015-10-01 18:01:42,49755.0103074169,1606.34204647099,X,14.9071001515522,49.1928081217385,0,0,7325.03578251061,236.489006768376,X,26.2818853865358,1,0,0,0,0,0,NaN
2015-10-01 18:01:42,12516.0711973676,404.080895058709,Bs,14.5823113107837,55.3811351448055,0,0,8613.21390960243,278.077292070396,X,20.838767563215,1,0,0,0,0,0,NaN
2015-10-01 18:01:42,9614.79828083029,310.412752953244,Bs,17.8726581185565,60.9301409703279,0,0,18194.95736822,587.422288182249,X,152.488579231165,0,0,0,0,0,0,NaN
2015-10-01 18:01:42,14050.1321882395,453.606087553722,Bs,18.169257032204,67.5146616636722,0,0,82370.0526419412,2659.30290262889,X,137.45198766399,0,0,0,0,0,0,NaN
2015-10-01 18:01:42,29213.2271044633,943.14199882071,S-,17.260570410903,100.271661883832,0,0,112064.653808441,3617.98034883643,X,19.1101469152182,1,0,0,0,0,0,NaN
2015-10-01 18:01:42,14941.183274656,482.371486810936,Bs,17.6040603805472,85.554319559228,0,0,36955.8195329095,1193.10721826459,X,75.7270586500873,0,0,0,0,0,0,NaN
2015-10-01 18:01:42,18695.757041572,603.585470442393,Bs,19.4599186644338,81.7983803471321,0,0,51646.7296532667,1667.39520337482,X,158.607203501962,0,0,0,0,0,0,NaN
2015-10-01 18:01:43,12809.3097415624,413.542867066014,Bs,20.3567987170438,68.6894944228737,0,0,156405.850390416,5049.4933061445,X,165.997740992432,0,0,0,0,0,0,NaN
2015-10-01 18:01:43,11296.0513252644,364.687224467495,Bs,22.7769405653339,53.4493453844128,0,0,15615.4017737472,504.135238751614,X,108.562456922492,0,0,0,0,0,0,NaN
2015-10-01 18:01:43,6713.67076572253,216.746961609929,Bs,21.6743319821601,41.7907979343578,0,0,9771.38211657357,315.463396762053,X,4.35521833063822,1,0,0,0,0,0,NaN
2015-10-01 18:01:43,4215.55267077631,136.096383203618,Bs,23.4830478466309,38.40740308774,1,0,8380.25322662165,270.551038866185,As,38.9543663026534,1,0,0,0,0,0,-1
2015-10-01 18:01:43,6321.86294708858,204.09681434034,Bs,32.452823275776,46.2536836442341,0,0,20235.1617460128,653.277694342407,As,11.5107227074028,1,0,0,0,0,0,NaN
2015-10-01 18:01:43,9929.94140966395,320.580366628432,Bs,31.4416971700231,51.2051608708177,0,0,11102.7473299044,358.443485491224,As,30.7625360474481,1,0,0,0,0,0,NaN
2015-10-01 18:01:44,18523.289283068,598.00860066369,X,24.9486935263193,41.6221709418835,0,0,5898.46547438632,190.426928527492,O,81.0070102298306,0,0,0,0,0,0,NaN
2015-10-01 18:01:44,52451.6815928754,1693.35425198629,X,22.780500445705,43.8803112892612,0,0,4010.37984877778,129.471421368698,O,9.29854118042064,1,0,0,0,0,0,NaN
2015-10-01 18:01:44,21809.0779807294,704.084522215881,O,18.1723928374912,57.0955826983744,0,0,2643.14138717706,85.3312066830139,O,7.55460412286786,1,0,0,0,0,0,NaN
2015-10-01 18:01:44,16126.4624666616,520.625801969938,O,14.5290461663053,36.437565439122,1,0,1955.46675045802,63.1301779474212,O,16.4704831817348,1,0,0,0,0,0,NaN
2015-10-01 18:01:44,18225.292537833,588.383074380285,O,13.289624543495,32.9222173682162,1,0,2017.65211443729,65.1376295693549,O,10.5699018850883,1,0,0,0,0,0,NaN
2015-10-01 18:01:44,29349.2120955825,947.504312873912,O,14.5796274792493,38.4688514761089,1,0,2158.63644945402,69.6890035454262,O,16.7749964293097,1,0,0,0,0,0,NaN
2015-10-01 18:01:44,21664.5880989121,699.413918540279,O,15.1017589584437,43.424727114532,0,0,2077.79137273212,67.0788754107321,O,20.4004200413504,1,0,0,0,0,0,NaN
2015-10-01 18:01:45,21641.0084028611,698.651206601273,O,13.5183532712224,41.4563798101755,0,0,2215.89867569279,71.5373449637522,O,27.2173013488948,1,0,0,0,0,0,NaN
2015-10-01 18:01:45,12950.8060980271,418.098689582045,O,12.1759448818604,38.6640971906166,1,0,2437.39026074072,78.6877408481141,S+,39.4713552487688,1,0,0,0,0,0,NaN
2015-10-01 18:01:45,30243.5865176813,976.369900789199,O,10.9815995028207,37.2634491178318,1,0,2357.38814289156,76.1048239384914,S+,50.1698748688009,0,0,0,0,0,0,NaN
2015-10-01 18:01:45,15957.8242138591,515.173900635327,O,9.02625395161363,30.0679925072538,1,0,2684.44213314556,86.6631005724041,S+,4.53205841771371,1,0,0,0,0,0,NaN
2015-10-01 18:01:45,12276.0083352411,396.311282544462,O,8.06417722169081,27.727708077855,1,0,2773.82789699858,89.5485944125115,S+,13.3554541174087,1,0,0,0,0,0,NaN
2015-10-01 18:01:45,5357.31585723732,172.952004384437,O,9.46125427939848,33.5668412243615,1,0,3236.17866382553,104.474628969031,S+,5.81745755823823,1,0,0,0,0,0,NaN
2015-10-01 18:01:45,2760.41391293843,89.115170083446,O,11.9938984748074,43.7294018400102,0,0,3033.65026624448,97.9361313109342,S+,32.2824507356831,1,0,0,0,0,0,NaN
2015-10-01 18:01:46,3023.40681381609,97.6052336811078,O,12.5505208730878,42.7320693478153,0,0,4946.91117361325,159.702101250068,S+,23.684601022803,1,0,0,0,0,0,NaN
2015-10-01 18:01:46,2745.88343647445,88.6457055157176,O,12.5302854367803,40.430672335207,0,0,4716.76752709896,152.272008213923,S+,23.0377711860335,1,0,0,0,0,0,NaN
2015-10-01 18:01:46,2900.75861736676,93.6453635412951,As,12.0564982746237,39.6460904352831,1,0,5926.37392722086,191.321483136727,S+,9.08390359228046,1,0,0,0,0,0,NaN
