EpochUTC,BR_daily_nT,BT_daily_nT,BN_daily_nT,BMeanMagnitude_nT,BAzimuth_R_to_T_deg,BElevation_deg,MAGVectorSampleCount,MAGDirectionRMS_deg,LECPMinimumSectorSampleCount,LECPRequiredSampleCount,LECPCoverageFraction,ValidActiveSectorCount,PitchAngleSpan_deg,MedianRelativeUncertainty,PADUsable,PADQuality,Mu_S1,PA_S1_deg,RawFlux_S1_1d,Flux_S1_1d,FluxUncertainty_S1_1d,Samples_S1_1d,Mu_S2,PA_S2_deg,RawFlux_S2_1d,Flux_S2_1d,FluxUncertainty_S2_1d,Samples_S2_1d,Mu_S3,PA_S3_deg,RawFlux_S3_1d,Flux_S3_1d,FluxUncertainty_S3_1d,Samples_S3_1d,Mu_S4,PA_S4_deg,RawFlux_S4_1d,Flux_S4_1d,FluxUncertainty_S4_1d,Samples_S4_1d,Mu_S5,PA_S5_deg,RawFlux_S5_1d,Flux_S5_1d,FluxUncertainty_S5_1d,Samples_S5_1d,Mu_S6,PA_S6_deg,RawFlux_S6_1d,Flux_S6_1d,FluxUncertainty_S6_1d,Samples_S6_1d,Mu_S7,PA_S7_deg,RawFlux_S7_1d,Flux_S7_1d,FluxUncertainty_S7_1d,Samples_S7_1d,Mu_S8,PA_S8_deg,RawFlux_S8_1d,Flux_S8_1d,FluxUncertainty_S8_1d,Samples_S8_1d,S8_Diagnostic_Flux_1d,SourceToDifferentialFluxFactor,BackgroundCorrectionMode,BackgroundCorrectionApplied,PitchAngleMethod,SectorAxisAssumption
2015-12-12 12:00:00,0.118142857083252,-0.366285715784345,0.202857143112591,0.435056296103443,287.876737778129,27.7929579754003,7,0.470806240704463,1,1,1,7,123.710783110468,0.0343812716322254,1,usable,-0.0713050417816685,94.0889479373757,0.303000003099442,0.303000003099442,0.010839999653399,1,-0.673918673128808,132.370235158003,0.29899999499321,0.29899999499321,0.0102800000458956,1,-0.881759885693572,151.855391555234,0.266000002622604,0.266000002622604,0.00969799980521202,1,-0.573078115975592,124.965152284066,0.66100001335144,0.66100001335144,0.0147799998521805,1,0.0713050417816685,85.9110520626243,0.24600000679493,0.24600000679493,0.00876499991863966,1,0.673918673128808,47.6297648419968,0.275000005960464,0.275000005960464,0.00899400003254414,1,0.881759885693572,28.1446084447659,0.256000012159348,0.256000012159348,0.00866399984806776,1,0.573078115975592,55.0348477159345,0.268999993801117,0.268999993801117,0.00890600029379129,1,0.268999993801117,1,none,0,Florinski et al. (2008) angle construction: per-sector 24 h mean; mu=vhat dot <B>/|<B>|; nominal scan plane parallel to RT; no SEDR correction; public source values retained without background correction,eight 45-deg nominal look axes; scan plane parallel to RT
2015-12-13 12:00:00,0.114749997854233,-0.364750005304813,0.206000000238419,0.434334120782188,287.463524842914,28.3130826283268,4,0.346861973875797,1,1,1,7,122.557974103855,0.0453191473644316,1,usable,-0.0772875259064095,94.4326695249385,0.202000007033348,0.202000007033348,0.010839999653399,1,-0.674761957025078,132.435667528698,0.224999994039536,0.224999994039536,0.0104299997910857,1,-0.876969985091867,151.278987051928,0.207000002264977,0.207000002264977,0.0100100003182888,1,-0.565460889685972,124.434302433907,0.582000017166138,0.582000017166138,0.0167399998754263,1,0.0772875259064095,85.5673304750615,0.234999999403954,0.234999999403954,0.0106499996036291,1,0.674761957025078,47.5643324713017,0.239999994635582,0.239999994635582,0.0103099998086691,1,0.876969985091867,28.7210129480724,0.252999991178513,0.252999991178513,0.010610000230372,1,0.565460889685972,55.5656975660928,0.234999999403954,0.234999999403954,0.0101899998262525,1,0.234999999403954,1,none,0,Florinski et al. (2008) angle construction: per-sector 24 h mean; mu=vhat dot <B>/|<B>|; nominal scan plane parallel to RT; no SEDR correction; public source values retained without background correction,eight 45-deg nominal look axes; scan plane parallel to RT
2015-12-14 12:00:00,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,1,1,1,0,NaN,0.0352922091116731,0,excluded: no valid mean vector magnetic field; only 0/7 active sectors valid after selected background handling,NaN,NaN,0.30799999833107,0.30799999833107,0.0108700003474951,1,NaN,NaN,0.305999994277954,0.305999994277954,0.0100999996066093,1,NaN,NaN,0.275999993085861,0.275999993085861,0.00958899967372417,1,NaN,NaN,0.717000007629395,0.717000007629395,0.0164800006896257,1,NaN,NaN,0.300999999046326,0.300999999046326,0.0115200001746416,1,NaN,NaN,0.280000001192093,0.280000001192093,0.0111300004646182,1,NaN,NaN,0.266000002622604,0.266000002622604,0.0108599998056889,1,NaN,NaN,0.272000014781952,0.272000014781952,0.0109799997881055,1,0.272000014781952,1,none,0,Florinski et al. (2008) angle construction: per-sector 24 h mean; mu=vhat dot <B>/|<B>|; nominal scan plane parallel to RT; no SEDR correction; public source values retained without background correction,eight 45-deg nominal look axes; scan plane parallel to RT
2015-12-15 12:00:00,0.11737500037998,-0.3686250038445,0.202374998480082,0.43659698141807,287.662152437423,27.6150090608465,8,0.80441028304019,0,1,0,0,NaN,NaN,0,excluded: insufficient per-sector samples (0<1); only 0/7 active sectors valid after selected background handling,-0.0747286917588604,94.2856337416981,NaN,NaN,NaN,0,-0.677163701966738,132.622400319367,NaN,NaN,NaN,0,-0.882925399509273,151.997291574511,NaN,NaN,NaN,0,-0.571481372582959,124.853591101209,NaN,NaN,NaN,0,0.0747286917588604,85.7143662583019,NaN,NaN,NaN,0,0.677163701966738,47.3775996806332,NaN,NaN,NaN,0,0.882925399509273,28.0027084254892,NaN,NaN,NaN,0,0.571481372582959,55.1464088987912,NaN,NaN,NaN,0,NaN,1,none,0,Florinski et al. (2008) angle construction: per-sector 24 h mean; mu=vhat dot <B>/|<B>|; nominal scan plane parallel to RT; no SEDR correction; public source values retained without background correction,eight 45-deg nominal look axes; scan plane parallel to RT
2015-12-16 12:00:00,0.118199999630451,-0.368399995565414,0.202000001072884,0.436455950903045,287.788677739975,27.5691469048518,5,0.921517092358176,1,1,1,7,124.124652616907,0.0357575763125114,1,usable,-0.0728092132071773,94.1753552352251,0.46900001168251,0.46900001168251,0.0126000000163913,1,-0.676182862223275,132.546073743064,0.321000009775162,0.321000009775162,0.0119200004264712,1,-0.883457761193235,152.062326308453,0.358000010251999,0.358000010251999,0.0125799998641014,1,-0.57321508543997,124.974729128236,0.686999976634979,0.686999976634979,0.017400000244379,1,0.0728092132071773,85.8246447647749,0.287999987602234,0.287999987602234,0.0104599995538592,1,0.676182862223275,47.4539262569359,0.275000005960464,0.275000005960464,0.0102000003680587,1,0.883457761193235,27.9376736915466,0.296999990940094,0.296999990940094,0.0106199998408556,1,0.57321508543997,55.0252708717642,976,976,0.305000007152557,1,976,1,none,0,Florinski et al. (2008) angle construction: per-sector 24 h mean; mu=vhat dot <B>/|<B>|; nominal scan plane parallel to RT; no SEDR correction; public source values retained without background correction,eight 45-deg nominal look axes; scan plane parallel to RT
2015-12-17 12:00:00,0.116999998688698,-0.375999987125397,0.194000005722046,0.438977211517418,287.284586135994,26.2274960755835,1,0,1,1,1,7,126.590108342745,0.0278088585286503,1,usable,-0.0815419584682036,94.6772030630923,0.832000017166138,0.832000017166138,0.021059999242425,1,-0.689340410630297,133.577919308996,0.827000021934509,0.827000021934509,0.0220899991691113,1,-0.893332599337001,153.295054171372,0.857999980449677,0.857999980449677,0.0238600000739098,1,-0.5740226670621,125.031217666916,2.02999997138977,2.02999997138977,0.0364000014960766,1,0.0815419584682036,85.3227969369077,0.873000025749207,0.873000025749207,0.0276999995112419,1,0.689340410630297,46.4220806910044,0.75900000333786,0.75900000333786,0.0258699990808964,1,0.893332599337001,26.7049458286276,0.816999971866608,0.816999971866608,0.0268200002610683,1,0.5740226670621,54.9687823330836,0.848999977111816,0.848999977111816,0.0273400004953146,1,0.848999977111816,1,none,0,Florinski et al. (2008) angle construction: per-sector 24 h mean; mu=vhat dot <B>/|<B>|; nominal scan plane parallel to RT; no SEDR correction; public source values retained without background correction,eight 45-deg nominal look axes; scan plane parallel to RT
2015-12-18 12:00:00,0.114285715988704,-0.379285714456013,0.201999996389662,0.444660405940176,286.768513937893,27.0185695886115,7,0.651575966169187,1,1,1,7,124.850035792681,0.0491181818112854,1,usable,-0.0889670514087399,95.1041851103834,1.07000005245209,1.07000005245209,0.04695999994874,1,-0.68969275068811,133.605792342329,1.00999999046326,1.00999999046326,0.0518600009381771,1,-0.886405790484791,152.42501789634,0.936999976634979,0.936999976634979,0.0499499998986721,1,-0.563874339981525,124.324159931153,2.25999999046326,2.25999999046326,0.0775000005960464,1,0.0889670514087399,84.8958148896166,0.99099999666214,0.99099999666214,0.0512499995529652,1,0.68969275068811,46.394207657671,1.10000002384186,1.10000002384186,0.0540300011634827,1,0.886405790484791,27.5749821036596,1.10000002384186,1.10000002384186,0.0441900007426739,1,0.563874339981525,55.6758400688472,0.967000007629395,0.967000007629395,0.0357999987900257,1,0.967000007629395,1,none,0,Florinski et al. (2008) angle construction: per-sector 24 h mean; mu=vhat dot <B>/|<B>|; nominal scan plane parallel to RT; no SEDR correction; public source values retained without background correction,eight 45-deg nominal look axes; scan plane parallel to RT
2015-12-19 12:00:00,0.113666667292515,-0.373166665434837,0.207499998311202,0.441848074279262,286.94074995411,28.0095307604093,6,0.545712371314561,1,1,1,7,122.975951602971,0.0231243679813498,1,usable,-0.0855280245232637,94.9063890209293,0.919000029563904,0.919000029563904,0.0209500007331371,1,-0.681824164374032,132.986354660298,0.815999984741211,0.815999984741211,0.0189900007098913,1,-0.878716955888195,151.487975801486,0.86599999666214,0.86599999666214,0.0194799993187189,1,-0.560869272130254,124.115935040787,2.20000004768372,2.20000004768372,0.0340799987316132,1,0.0855280245232637,85.0936109790707,0.989000022411346,0.989000022411346,0.0228700004518032,1,0.681824164374032,47.0136453397017,0.989000022411346,0.989000022411346,0.0228799991309643,1,0.878716955888195,28.5120241985144,0.978999972343445,0.978999972343445,0.0240199994295835,1,0.560869272130254,55.8840649592127,0.967000007629395,0.967000007629395,0.0252299997955561,1,0.967000007629395,1,none,0,Florinski et al. (2008) angle construction: per-sector 24 h mean; mu=vhat dot <B>/|<B>|; nominal scan plane parallel to RT; no SEDR correction; public source values retained without background correction,eight 45-deg nominal look axes; scan plane parallel to RT
2015-12-20 12:00:00,0.115800000727177,-0.360600000619888,0.205199998617172,0.430754036600895,287.803457862627,28.4488450323629,5,0.412529093810066,1,1,1,7,122.396168943998,0.0487433151958849,1,usable,-0.0719909571971665,94.1283492587735,0.188999995589256,0.188999995589256,0.00885200034826994,1,-0.670536300783945,132.108470256169,0.141000002622604,0.141000002622604,0.00865999981760979,1,-0.876290573434974,151.198084471999,0.144999995827675,0.144999995827675,0.00877599976956844,1,-0.568725712747492,124.6614135494,0.45100000500679,0.45100000500679,0.015429999679327,1,0.0719909571971665,85.8716507412265,0.144999995827675,0.144999995827675,0.00878600031137466,1,0.670536300783945,47.8915297438313,0.187000006437302,0.187000006437302,0.0091150002554059,1,0.876290573434974,28.8019155280009,0.193000003695488,0.193000003695488,0.00926699955016375,1,0.568725712747492,55.3385864506002,0.238000005483627,0.238000005483627,0.0102500002831221,1,0.238000005483627,1,none,0,Florinski et al. (2008) angle construction: per-sector 24 h mean; mu=vhat dot <B>/|<B>|; nominal scan plane parallel to RT; no SEDR correction; public source values retained without background correction,eight 45-deg nominal look axes; scan plane parallel to RT
2015-12-21 12:00:00,0.118874998763204,-0.366374995559454,0.204500000923872,0.436098788212035,287.976310166639,27.9648920938809,8,0.336927732567634,1,1,1,7,123.401521587535,0.0530158738762533,1,usable,-0.0696618825137328,93.9945671054211,0.194999992847443,0.194999992847443,0.0104599995538592,1,-0.67185434812476,132.210346105248,0.178000003099442,0.178000003099442,0.0102700004354119,1,-0.880483648543638,151.700760793768,0.203999996185303,0.203999996185303,0.0104299997910857,1,-0.573337569093398,124.983294079444,0.573000013828278,0.573000013828278,0.0174499992281199,1,0.0696618825137328,86.0054328945789,0.188999995589256,0.188999995589256,0.0100199999287724,1,0.67185434812476,47.7896538947522,0.186000004410744,0.186000004410744,0.00996199995279312,1,0.880483648543638,28.2992392062325,0.216000005602837,0.216000005602837,0.0107199996709824,1,0.573337569093398,55.0167059205563,0.217999994754791,0.217999994754791,0.0107599999755621,1,0.217999994754791,1,none,0,Florinski et al. (2008) angle construction: per-sector 24 h mean; mu=vhat dot <B>/|<B>|; nominal scan plane parallel to RT; no SEDR correction; public source values retained without background correction,eight 45-deg nominal look axes; scan plane parallel to RT
