EpochUTC,BR_daily_nT,BT_daily_nT,BN_daily_nT,BMeanMagnitude_nT,BAzimuth_R_to_T_deg,BElevation_deg,MAGVectorSampleCount,MAGDirectionRMS_deg,LECPMinimumSectorSampleCount,LECPRequiredSampleCount,LECPCoverageFraction,ValidActiveSectorCount,PitchAngleSpan_deg,MedianRelativeUncertainty,PADUsable,PADQuality,Mu_S1,PA_S1_deg,RawFlux_S1_1d,Flux_S1_1d,FluxUncertainty_S1_1d,Samples_S1_1d,Mu_S2,PA_S2_deg,RawFlux_S2_1d,Flux_S2_1d,FluxUncertainty_S2_1d,Samples_S2_1d,Mu_S3,PA_S3_deg,RawFlux_S3_1d,Flux_S3_1d,FluxUncertainty_S3_1d,Samples_S3_1d,Mu_S4,PA_S4_deg,RawFlux_S4_1d,Flux_S4_1d,FluxUncertainty_S4_1d,Samples_S4_1d,Mu_S5,PA_S5_deg,RawFlux_S5_1d,Flux_S5_1d,FluxUncertainty_S5_1d,Samples_S5_1d,Mu_S6,PA_S6_deg,RawFlux_S6_1d,Flux_S6_1d,FluxUncertainty_S6_1d,Samples_S6_1d,Mu_S7,PA_S7_deg,RawFlux_S7_1d,Flux_S7_1d,FluxUncertainty_S7_1d,Samples_S7_1d,Mu_S8,PA_S8_deg,RawFlux_S8_1d,Flux_S8_1d,FluxUncertainty_S8_1d,Samples_S8_1d,S8_Diagnostic_Flux_1d,SourceToDifferentialFluxFactor,BackgroundCorrectionMode,BackgroundCorrectionApplied,PitchAngleMethod,SectorAxisAssumption
2017-11-29 12:00:00,0.0569000005722046,-0.36429999768734,0.179900000989437,0.410263462589727,278.877300835466,26.0081323966669,10,0.723614130095622,1,1,1,7,121.723765145469,0.0437279579179213,1,usable,-0.211675753548373,102.220573781707,0.324000000953674,0.324000000953674,0.0147200003266335,1,-0.767298706176761,140.11193087329,0.395000010728836,0.395000010728836,0.0172899998724461,1,-0.873448483118132,150.861882572735,0.38400000333786,0.38400000333786,0.0170900002121925,1,-0.467943984683108,117.900918692495,0.84799998998642,0.84799998998642,0.0252999998629093,1,0.211675753548373,77.7794262182931,0.397000014781952,0.397000014781952,0.0173599999397993,1,0.767298706176761,39.8880691267105,0.375,0.375,0.015769999474287,1,0.873448483118132,29.1381174272653,0.360000014305115,0.360000014305115,0.0154600003734231,1,0.467943984683108,62.0990813075051,0.375,0.375,0.015769999474287,1,0.375,1,none,0,Florinski et al. (2008) angle construction: per-sector 24 h mean; mu=vhat dot <B>/|<B>|; nominal scan plane parallel to RT; no SEDR correction; public source values retained without background correction,eight 45-deg nominal look axes; scan plane parallel to RT
2017-11-30 12:00:00,0.0394000001251698,-0.370599991083145,0.178999999165535,0.413446142927893,276.068553411762,25.6546888607548,5,0.428689305727344,1,1,1,7,119.675193016101,0.0334899598488508,1,usable,-0.254982722003454,104.77256135122,0.236000001430511,0.236000001430511,0.00827400013804436,1,-0.791667850399036,142.341649005482,0.241999998688698,0.241999998688698,0.00822599977254868,1,-0.864604688925618,149.83759650805,0.248999997973442,0.248999997973442,0.0083389999344945,1,-0.431067826770944,115.535346214356,0.644999980926514,0.644999980926514,0.013399999588728,1,0.254982722003454,75.2274386487803,0.246999993920326,0.246999993920326,0.00830200035125017,1,0.791667850399036,37.6583509945181,0.254999995231628,0.254999995231628,0.00845600012689829,1,0.864604688925618,30.1624034919497,0.284999996423721,0.284999996423721,0.00889999978244305,1,0.431067826770944,64.4646537856436,0.263999998569489,0.263999998569489,0.0083619998767972,1,0.263999998569489,1,none,0,Florinski et al. (2008) angle construction: per-sector 24 h mean; mu=vhat dot <B>/|<B>|; nominal scan plane parallel to RT; no SEDR correction; public source values retained without background correction,eight 45-deg nominal look axes; scan plane parallel to RT
2017-12-01 12:00:00,0.0361999988555908,-0.374000000953674,0.185999998450279,0.419264165001013,275.528519161388,26.3359999332463,5,0.542443596215425,1,1,1,7,118.002416325939,0.0436785728806744,1,usable,-0.261599190213696,105.164973612296,0.296000003814697,0.296000003814697,0.0147599996998906,1,-0.791095051554978,142.287963831573,0.280000001192093,0.280000001192093,0.0122300004586577,1,-0.857178160821597,149.00120816297,0.263999998569489,0.263999998569489,0.0118300002068281,1,-0.42113792884895,114.90645055688,0.768999993801117,0.768999993801117,0.0201900005340576,1,0.261599190213696,74.8350263877043,0.312999993562698,0.312999993562698,0.0128899998962879,1,0.791095051554978,37.7120361684273,0.275000005960464,0.275000005960464,0.0127499997615814,1,0.857178160821597,30.9987918370304,0.317999988794327,0.317999988794327,0.0136900003999472,1,0.42113792884895,65.0935494431204,0.275000005960464,0.275000005960464,0.013260000385344,1,0.275000005960464,1,none,0,Florinski et al. (2008) angle construction: per-sector 24 h mean; mu=vhat dot <B>/|<B>|; nominal scan plane parallel to RT; no SEDR correction; public source values retained without background correction,eight 45-deg nominal look axes; scan plane parallel to RT
2017-12-02 12:00:00,0.0396666669597228,-0.373000000913938,0.183666666348775,0.417655228001714,276.070301974316,26.0883558543368,6,0.516238938547008,1,1,1,7,118.958343993193,0.0627925870478891,1,usable,-0.254022197692836,104.715653505011,0.125,0.125,0.00788800045847893,1,-0.78875414007052,142.069235908341,0.138999998569489,0.138999998569489,0.00908800028264523,1,-0.861444604572822,149.479171996597,0.156000003218651,0.156000003218651,0.00959799997508526,1,-0.429512502949492,115.436626335927,0.433999985456467,0.433999985456467,0.0160000007599592,1,0.254022197692836,75.2843464949894,0.165999993681908,0.165999993681908,0.00992000009864569,1,0.78875414007052,37.930764091659,0.143999993801117,0.143999993801117,0.00922400038689375,1,0.861444604572822,30.5208280034033,0.135000005364418,0.135000005364418,0.00847699958831072,1,0.429512502949492,64.5633736640729,0.136999994516373,0.136999994516373,0.00852600019425154,1,0.136999994516373,1,none,0,Florinski et al. (2008) angle construction: per-sector 24 h mean; mu=vhat dot <B>/|<B>|; nominal scan plane parallel to RT; no SEDR correction; public source values retained without background correction,eight 45-deg nominal look axes; scan plane parallel to RT
2017-12-03 12:00:00,0.0484285716499601,-0.37428571496691,0.183142855763435,0.419495445264347,277.372501177299,25.8858037134948,7,0.486158062406952,1,1,1,7,120.567346600763,0.0624122800338622,1,usable,-0.234783898286523,103.578884664434,0.10700000077486,0.10700000077486,0.00675200019031763,1,-0.780132664228357,141.272723618577,0.120999999344349,0.120999999344349,0.00766400014981627,1,-0.868490295915476,150.283673300381,0.123000003397465,0.123000003397465,0.00772899994626641,1,-0.448098091044731,116.621724772733,0.365000009536743,0.365000009536743,0.0127199999988079,1,0.234783898286523,76.4211153355657,0.115000002086163,0.115000002086163,0.00715199997648597,1,0.780132664228357,38.7272763814232,0.118000000715256,0.118000000715256,0.00721699977293611,1,0.868490295915476,29.7163266996186,0.114000000059605,0.114000000059605,0.00711499992758036,1,0.448098091044731,63.3782752272665,0.129999995231628,0.129999995231628,0.00760200014337897,1,0.129999995231628,1,none,0,Florinski et al. (2008) angle construction: per-sector 24 h mean; mu=vhat dot <B>/|<B>|; nominal scan plane parallel to RT; no SEDR correction; public source values retained without background correction,eight 45-deg nominal look axes; scan plane parallel to RT
2017-12-04 12:00:00,0.0510000002880891,-0.369000007708867,0.185333331425985,0.416065438910736,277.869075433349,26.451668974393,3,0.572278207611926,1,1,1,7,120.057956657498,0.0703180605406079,1,usable,-0.226147918738152,103.070389089769,0.0943199992179871,0.0943199992179871,0.00593899982050061,1,-0.772461899982075,140.57548299215,0.0899199992418289,0.0899199992418289,0.00632299995049834,1,-0.866278176632988,150.028978328749,0.0841299965977669,0.0841299965977669,0.00611300021409988,1,-0.452640446200132,116.913218858557,0.223000004887581,0.223000004887581,0.0103799998760223,1,0.226147918738152,76.9296109102312,0.0738999992609024,0.0738999992609024,0.00572700006887317,1,0.772461899982075,39.4245170078496,0.093690000474453,0.093690000474453,0.00619200011715293,1,0.866278176632988,29.9710216712509,0.0731400027871132,0.0731400027871132,0.00547399977222085,1,0.452640446200132,63.0867811414432,0.0820399969816208,0.0820399969816208,0.00603700010105968,1,0.0820399969816208,1,none,0,Florinski et al. (2008) angle construction: per-sector 24 h mean; mu=vhat dot <B>/|<B>|; nominal scan plane parallel to RT; no SEDR correction; public source values retained without background correction,eight 45-deg nominal look axes; scan plane parallel to RT
2017-12-05 12:00:00,0.0590000003576279,-0.375750001519918,0.178249999880791,0.420050147175216,278.923680993121,25.1097865536776,8,1.02986757473991,1,1,1,7,123.331801189507,0.149166664959242,1,usable,-0.212556543890498,102.272214464388,125,125,0.605000019073486,1,-0.772692058987783,140.5962527223,0.119999997317791,0.119999997317791,0.0178999993950129,1,-0.880195045468016,151.665900594754,0.119999997317791,0.119999997317791,0.0178999993950129,1,-0.472091711846688,118.170159960284,0.337000012397766,0.337000012397766,0.0299200005829334,1,0.212556543890498,77.7277855356117,0.0774599984288216,0.0774599984288216,0.0143699999898672,1,0.772692058987783,39.4037472776997,0.0694399997591972,0.0694399997591972,0.0192600004374981,1,0.880195045468016,28.3340994052465,0.112000003457069,0.112000003457069,0.0244500003755093,1,0.472091711846688,61.8298400397157,0.118000000715256,0.118000000715256,0.017680000513792,1,0.118000000715256,1,none,0,Florinski et al. (2008) angle construction: per-sector 24 h mean; mu=vhat dot <B>/|<B>|; nominal scan plane parallel to RT; no SEDR correction; public source values retained without background correction,eight 45-deg nominal look axes; scan plane parallel to RT
2017-12-06 12:00:00,0.0640000013324122,-0.377833331624667,0.190666665633519,0.428027807555711,279.613898229775,26.4523842249572,6,3.79215836356474,1,1,1,7,121.561213607761,0.0606890746003452,1,usable,-0.19966521657645,101.517382497775,0.119000002741814,0.119000002741814,0.00722200004383922,1,-0.758316950155335,139.316047751296,0.11599999666214,0.11599999666214,0.00786099955439568,1,-0.872756898910628,150.78060680388,0.119000002741814,0.119000002741814,0.00758499978110194,1,-0.475947692938758,118.421072169516,0.393999993801117,0.393999993801117,0.0131900003179908,1,0.19966521657645,78.482617502225,0.150999993085861,0.150999993085861,0.00853899959474802,1,0.758316950155335,40.6839522487041,0.127000004053116,0.127000004053116,0.00782299973070621,1,0.872756898910628,29.2193931961195,0.135000005364418,0.135000005364418,0.00807099975645542,1,0.475947692938758,61.5789278304844,0.129999995231628,0.129999995231628,0.00831599999219179,1,0.129999995231628,1,none,0,Florinski et al. (2008) angle construction: per-sector 24 h mean; mu=vhat dot <B>/|<B>|; nominal scan plane parallel to RT; no SEDR correction; public source values retained without background correction,eight 45-deg nominal look axes; scan plane parallel to RT
2017-12-07 12:00:00,0.00533333350904286,-0.377500002582868,0.19966666897138,0.427084857018498,270.809422966665,27.8728207875463,6,0.402270771778985,1,1,1,7,110.449431770295,0.0448979589767991,1,usable,-0.326716428232288,109.069596748773,0.25,0.25,0.0109599996358156,1,-0.811837605192975,144.275860922668,0.279000014066696,0.279000014066696,0.0121799996122718,1,-0.821395323476112,145.224715885148,0.28099998831749,0.28099998831749,0.0129000004380941,1,-0.349790801336778,110.474520127378,0.727999985218048,0.727999985218048,0.0206899996846914,1,0.326716428232288,70.930403251227,0.275000005960464,0.275000005960464,0.0127400001510978,1,0.811837605192975,35.7241390773317,0.280000001192093,0.280000001192093,0.0128399999812245,1,0.821395323476112,34.7752841148525,0.293999999761581,0.293999999761581,0.0131999999284744,1,0.349790801336778,69.5254798726215,0.250999987125397,0.250999987125397,0.0129100000485778,1,0.250999987125397,1,none,0,Florinski et al. (2008) angle construction: per-sector 24 h mean; mu=vhat dot <B>/|<B>|; nominal scan plane parallel to RT; no SEDR correction; public source values retained without background correction,eight 45-deg nominal look axes; scan plane parallel to RT
2017-12-08 12:00:00,0.0130000000819564,-0.378200000524521,0.194599997997284,0.42552720197353,271.968672642956,27.2139884928834,5,0.410381757667811,1,1,1,7,112.778338281867,0.0491517256829742,1,usable,-0.311896489125256,108.173558960214,0.144999995827675,0.144999995827675,0.00712700001895428,1,-0.809434399095546,144.040707435002,0.145999997854233,0.145999997854233,0.00744700012728572,1,-0.832816615926981,146.389169140934,0.168999999761581,0.168999999761581,0.00800300016999245,1,-0.368346154118056,111.613656428511,0.467000007629395,0.467000007629395,0.0137900002300739,1,0.311896489125256,71.8264410397856,0.163000002503395,0.163000002503395,0.00816200021654367,1,0.809434399095546,35.9592925649982,0.174999997019768,0.174999997019768,0.00845899991691113,1,0.832816615926981,33.6108308590665,0.179000005125999,0.179000005125999,0.00891400035470724,1,0.368346154118056,68.3863435714893,0.187000006437302,0.187000006437302,0.00909299962222576,1,0.187000006437302,1,none,0,Florinski et al. (2008) angle construction: per-sector 24 h mean; mu=vhat dot <B>/|<B>|; nominal scan plane parallel to RT; no SEDR correction; public source values retained without background correction,eight 45-deg nominal look axes; scan plane parallel to RT
2017-12-09 12:00:00,0.0142500002402812,-0.381750002503395,0.196750000119209,0.42970535191582,272.137749747516,27.2498692586071,4,0.243986254181794,1,1,1,7,112.912623312597,0.0735985390297038,1,usable,-0.309337822092437,108.019329116322,0.112999998033047,0.112999998033047,0.0083210002630949,1,-0.808083430419757,143.909097823597,0.0982899963855743,0.0982899963855743,0.00723400013521314,1,-0.833464724736159,146.456311656298,0.0966899991035461,0.0966899991035461,0.00717600015923381,1,-0.370613687061677,111.753469926474,0.291999995708466,0.291999995708466,0.0131400004029274,1,0.309337822092437,71.9806708836785,0.104999996721745,0.104999996721745,0.00787900015711784,1,0.808083430419757,36.0909021764032,0.116999998688698,0.116999998688698,0.00831300020217896,1,0.833464724736159,33.5436883437018,0.123000003397465,0.123000003397465,0.0085460003465414,1,0.370613687061677,68.2465300735255,0.0977599993348122,0.0977599993348122,0.00774399982765317,1,0.0977599993348122,1,none,0,Florinski et al. (2008) angle construction: per-sector 24 h mean; mu=vhat dot <B>/|<B>|; nominal scan plane parallel to RT; no SEDR correction; public source values retained without background correction,eight 45-deg nominal look axes; scan plane parallel to RT
2017-12-10 12:00:00,0.0181111112857858,-0.374666667646832,0.192222222685814,0.421488442417894,272.767481626251,27.1328828676808,9,0.545700608151446,1,1,1,7,113.794489534483,0.0893786241742875,1,usable,-0.300473817534342,107.486063917316,0.10700000077486,0.10700000077486,0.00682599982246757,1,-0.804805089260319,143.591435924177,0.0741899982094765,0.0741899982094765,0.00663099996745586,1,-0.837692454764491,146.897244767241,0.0718199983239174,0.0718199983239174,0.00651999982073903,1,-0.379870941365234,112.325688699728,0.203999996185303,0.203999996185303,0.0116499997675419,1,0.300473817534342,72.5139360826842,0.0652899965643883,0.0652899965643883,0.00621300004422665,1,0.804805089260319,36.4085640758226,0.0847999975085258,0.0847999975085258,0.00751300016418099,1,0.837692454764491,33.1027552327586,0.0701100006699562,0.0701100006699562,0.0068359998986125,1,0.379870941365234,67.674311300272,0.0687799975275993,0.0687799975275993,0.00676999986171722,1,0.0687799975275993,1,none,0,Florinski et al. (2008) angle construction: per-sector 24 h mean; mu=vhat dot <B>/|<B>|; nominal scan plane parallel to RT; no SEDR correction; public source values retained without background correction,eight 45-deg nominal look axes; scan plane parallel to RT
2017-12-11 12:00:00,0.017200000025332,-0.364399993419647,0.20160000026226,0.416804217002244,272.702405434347,28.9260471989898,5,0.300301120403348,1,1,1,7,110.876118544697,0.0496716399939595,1,usable,-0.296444007072951,107.244146572108,0.12899999320507,0.12899999320507,0.00645900005474687,1,-0.791929464858339,142.366190331788,0.114000000059605,0.114000000059605,0.0059710000641644,1,-0.823513382572579,145.438059272349,0.126000002026558,0.126000002026558,0.00628100009635091,1,-0.372694329571546,111.881879830506,0.391999989748001,0.391999989748001,0.0110700000077486,1,0.296444007072951,72.7558534278922,0.128000006079674,0.128000006079674,0.00632999977096915,1,0.791929464858339,37.6338096682123,0.13400000333786,0.13400000333786,0.00665599992498755,1,0.823513382572579,34.5619407276514,0.145999997854233,0.145999997854233,0.0069599999114871,1,0.372694329571546,68.1181201694944,0.142000004649162,0.142000004649162,0.00740000000223517,1,0.142000004649162,1,none,0,Florinski et al. (2008) angle construction: per-sector 24 h mean; mu=vhat dot <B>/|<B>|; nominal scan plane parallel to RT; no SEDR correction; public source values retained without background correction,eight 45-deg nominal look axes; scan plane parallel to RT
2017-12-12 12:00:00,0.0219999998807907,-0.365799999237061,0.186199998855591,0.411052404214366,273.441745900459,26.9352705324383,5,0.324914565115222,1,1,1,7,114.842485293159,0.0530158738762533,1,usable,-0.29110704239956,106.924244659469,0.187999993562698,0.187999993562698,0.0103500001132488,1,-0.80168877117064,143.291672078682,0.194000005722046,0.194000005722046,0.0101500004529953,1,-0.84265209059218,147.421242646579,0.188999995589256,0.188999995589256,0.0100199999287724,1,-0.390001243706863,112.954576788475,0.512000024318695,0.512000024318695,0.0164899993687868,1,0.29110704239956,73.0757553405313,0.197999998927116,0.197999998927116,0.0102500002831221,1,0.80168877117064,36.7083279213176,0.20100000500679,0.20100000500679,0.0109099997207522,1,0.84265209059218,32.5787573534207,0.179000005125999,0.179000005125999,0.0109000001102686,1,0.390001243706863,67.0454232115254,0.187000006437302,0.187000006437302,0.0111300004646182,1,0.187000006437302,1,none,0,Florinski et al. (2008) angle construction: per-sector 24 h mean; mu=vhat dot <B>/|<B>|; nominal scan plane parallel to RT; no SEDR correction; public source values retained without background correction,eight 45-deg nominal look axes; scan plane parallel to RT
