EpochUTC,BR_daily_nT,BT_daily_nT,BN_daily_nT,BMeanMagnitude_nT,BAzimuth_R_to_T_deg,BElevation_deg,MAGVectorSampleCount,MAGDirectionRMS_deg,LECPMinimumSectorSampleCount,LECPRequiredSampleCount,LECPCoverageFraction,ValidActiveSectorCount,PitchAngleSpan_deg,MedianRelativeUncertainty,PADUsable,PADQuality,Mu_S1,PA_S1_deg,RawFlux_S1_1d,Flux_S1_1d,FluxUncertainty_S1_1d,Samples_S1_1d,Mu_S2,PA_S2_deg,RawFlux_S2_1d,Flux_S2_1d,FluxUncertainty_S2_1d,Samples_S2_1d,Mu_S3,PA_S3_deg,RawFlux_S3_1d,Flux_S3_1d,FluxUncertainty_S3_1d,Samples_S3_1d,Mu_S4,PA_S4_deg,RawFlux_S4_1d,Flux_S4_1d,FluxUncertainty_S4_1d,Samples_S4_1d,Mu_S5,PA_S5_deg,RawFlux_S5_1d,Flux_S5_1d,FluxUncertainty_S5_1d,Samples_S5_1d,Mu_S6,PA_S6_deg,RawFlux_S6_1d,Flux_S6_1d,FluxUncertainty_S6_1d,Samples_S6_1d,Mu_S7,PA_S7_deg,RawFlux_S7_1d,Flux_S7_1d,FluxUncertainty_S7_1d,Samples_S7_1d,Mu_S8,PA_S8_deg,RawFlux_S8_1d,Flux_S8_1d,FluxUncertainty_S8_1d,Samples_S8_1d,S8_Diagnostic_Flux_1d,SourceToDifferentialFluxFactor,BackgroundCorrectionMode,BackgroundCorrectionApplied,PitchAngleMethod,SectorAxisAssumption
2014-05-14 12:00:00,0.176099999248981,-0.399700000882149,0.171299999952316,0.469164140173079,293.777350738078,21.4148090473133,10,0.828307037605002,1,1,1,7,137.097833394836,0.0296335883299336,1,usable,0.0207531136627043,88.8108488053562,0.129999995231628,0.129999995231628,0.00386600010097027,1,-0.64345092038855,130.049629920892,0.130999997258186,0.130999997258186,0.00407300004735589,1,-0.930730131997643,158.548916697418,0.133000001311302,0.133000001311302,0.00399800017476082,1,-0.672800255191817,132.283559481775,0.416000008583069,0.416000008583069,0.00688999984413385,1,-0.0207531136627043,91.1891511946438,0.130999997258186,0.130999997258186,0.00388199998997152,1,0.64345092038855,49.9503700791082,0.133000001311302,0.133000001311302,0.00392299983650446,1,0.930730131997643,21.4510833025821,0.146999999880791,0.146999999880791,0.00410499982535839,1,0.672800255191817,47.7164405182252,0.141000002622604,0.141000002622604,0.00415399996563792,1,0.141000002622604,1,none,0,Florinski et al. (2008) angle construction: per-sector 24 h mean; mu=vhat dot <B>/|<B>|; nominal scan plane parallel to RT; no SEDR correction; public source values retained without background correction,eight 45-deg nominal look axes; scan plane parallel to RT
2014-05-15 12:00:00,0.179166667163372,-0.390499999125799,0.183499999344349,0.467186465663396,294.646295634889,23.1273899670401,6,0.349063954453602,1,1,1,7,133.557356624602,0.04782758726557,1,usable,0.0344413588129701,88.026265158349,0.133000001311302,0.133000001311302,0.00613800017163157,1,-0.625469406669506,128.716648953708,0.144999995827675,0.144999995827675,0.00693499995395541,1,-0.918988676574439,156.778678312301,0.119999997317791,0.119999997317791,0.0063289999961853,1,-0.674176843409367,132.390259948399,0.391999989748001,0.391999989748001,0.0110700000077486,1,-0.0344413588129701,91.973734841651,0.151999995112419,0.151999995112419,0.00710499985143542,1,0.625469406669506,51.2833510462922,0.136000007390976,0.136000007390976,0.00695100007578731,1,0.918988676574439,23.221321687699,0.146999999880791,0.146999999880791,0.00721599999815226,1,0.674176843409367,47.6097400516015,0.143999993801117,0.143999993801117,0.00696999998763204,1,0.143999993801117,1,none,0,Florinski et al. (2008) angle construction: per-sector 24 h mean; mu=vhat dot <B>/|<B>|; nominal scan plane parallel to RT; no SEDR correction; public source values retained without background correction,eight 45-deg nominal look axes; scan plane parallel to RT
2014-05-16 12:00:00,0.179636364633387,-0.37936363436959,0.179181816903028,0.456390308934659,295.338502982137,23.1167830272231,11,0.54442369876762,1,1,1,7,133.438183818974,0.0965742904347075,1,usable,0.0455447507485237,87.3895749941461,0.047410000115633,0.047410000115633,0.00440800003707409,1,-0.617327824587979,128.121259576425,0.0458500012755394,0.0458500012755394,0.00451300013810396,1,-0.918578132711122,156.719091909487,0.048080001026392,0.048080001026392,0.00482300017029047,1,-0.681737828791443,132.979592823552,0.167999997735023,0.167999997735023,0.00900499988347292,1,-0.0455447507485237,92.6104250058539,0.0611900016665459,0.0611900016665459,0.00543999997898936,1,0.617327824587979,51.8787404235748,0.0519599989056587,0.0519599989056587,0.00501800002530217,1,0.918578132711122,23.2809080905129,0.0490499995648861,0.0490499995648861,0.0048739998601377,1,0.681737828791443,47.0204071764479,0.0601000003516674,0.0601000003516674,0.00584999984130263,1,0.0601000003516674,1,none,0,Florinski et al. (2008) angle construction: per-sector 24 h mean; mu=vhat dot <B>/|<B>|; nominal scan plane parallel to RT; no SEDR correction; public source values retained without background correction,eight 45-deg nominal look axes; scan plane parallel to RT
2014-05-17 12:00:00,0.176249998621643,-0.37950000166893,0.184687499888241,0.457377071895625,294.911421943579,23.8157643378839,16,0.416476588594206,1,1,1,7,132.139087709111,0.0681353923701457,1,usable,0.0384920980789178,87.7940202613866,0.0489099994301796,0.0489099994301796,0.00322500010952353,1,-0.619104776130251,128.250789916099,0.0499299988150597,0.0499299988150597,0.003402000060305,1,-0.914038469012278,156.069543854556,0.0476099997758865,0.0476099997758865,0.00331799988634884,1,-0.673540823277653,132.340939011567,0.170000001788139,0.170000001788139,0.00628599990159273,1,-0.0384920980789178,92.2059797386134,0.0500200018286705,0.0500200018286705,0.00347799994051456,1,0.619104776130251,51.749210083901,0.0498600006103516,0.0498600006103516,0.00355200003832579,1,0.914038469012278,23.9304561454445,0.0546300001442432,0.0546300001442432,0.00363699998706579,1,0.673540823277653,47.6590609884325,0.0519599989056587,0.0519599989056587,0.00354800000786781,1,0.0519599989056587,1,none,0,Florinski et al. (2008) angle construction: per-sector 24 h mean; mu=vhat dot <B>/|<B>|; nominal scan plane parallel to RT; no SEDR correction; public source values retained without background correction,eight 45-deg nominal look axes; scan plane parallel to RT
2014-05-18 12:00:00,0.176357142627239,-0.382571424756731,0.182928571743625,0.459266370591405,294.748678390072,23.4723238111784,14,0.414473740973322,1,1,1,7,132.85255399141,0.0539017318091136,1,usable,0.0359900258176683,87.93747799464,0.062279999256134,0.062279999256134,0.00318200001493096,1,-0.622647271180551,128.50971100518,0.0519299991428852,0.0519299991428852,0.00276700011454523,1,-0.916546241295802,156.426276995705,0.0468900017440319,0.0468900017440319,0.00263000000268221,1,-0.673544853802055,132.341251441525,0.158000007271767,0.158000007271767,0.00496899988502264,1,-0.0359900258176683,92.06252200536,0.047919999808073,0.047919999808073,0.00273999990895391,1,0.622647271180551,51.49028899482,0.0508299991488457,0.0508299991488457,0.00286699994467199,1,0.916546241295802,23.5737230042949,0.0553600005805492,0.0553600005805492,0.00298399990424514,1,0.673544853802055,47.6587485584745,0.0542499981820583,0.0542499981820583,0.00300100003369153,1,0.0542499981820583,1,none,0,Florinski et al. (2008) angle construction: per-sector 24 h mean; mu=vhat dot <B>/|<B>|; nominal scan plane parallel to RT; no SEDR correction; public source values retained without background correction,eight 45-deg nominal look axes; scan plane parallel to RT
2014-05-19 12:00:00,0.179111109839545,-0.375000003311369,0.177777777115504,0.452007444836488,295.530522899137,23.1604394637384,9,0.586891453737202,1,1,1,7,133.305924215634,0.0358045104638082,1,usable,0.0486071640478621,87.2139168177737,0.138999998569489,0.138999998569489,0.00526099978014827,1,-0.61483937186799,127.940249690962,0.133000001311302,0.133000001311302,0.00476199993863702,1,-0.918121342424527,156.652962107817,0.13400000333786,0.13400000333786,0.00479099992662668,1,-0.68358028249297,133.124056450304,0.416999995708466,0.416999995708466,0.00860800035297871,1,-0.0486071640478621,92.7860831822263,0.138999998569489,0.138999998569489,0.00497000012546778,1,0.61483937186799,52.059750309038,0.136000007390976,0.136000007390976,0.00489100022241473,1,0.918121342424527,23.3470378921828,0.13400000333786,0.13400000333786,0.0048810001462698,1,0.68358028249297,46.8759435496963,0.142000004649162,0.142000004649162,0.00499900011345744,1,0.142000004649162,1,none,0,Florinski et al. (2008) angle construction: per-sector 24 h mean; mu=vhat dot <B>/|<B>|; nominal scan plane parallel to RT; no SEDR correction; public source values retained without background correction,eight 45-deg nominal look axes; scan plane parallel to RT
2014-05-20 12:00:00,0.180000001192093,-0.39370000064373,0.170199997723103,0.465153447972785,294.569922809175,21.4630272073585,10,0.430432666879872,1,1,1,7,136.884165873572,0.0436330928850492,1,usable,0.0336143899460376,88.0736744410343,0.170000001788139,0.170000001788139,0.00723899994045496,1,-0.633873306857145,129.336469746759,0.14300000667572,0.14300000667572,0.00651799980551004,1,-0.930046617329695,158.442082936786,0.167999997735023,0.167999997735023,0.00704600010067225,1,-0.681411233009729,132.954020437188,0.449999988079071,0.449999988079071,0.0111800003796816,1,-0.0336143899460376,91.9263255589657,0.138999998569489,0.138999998569489,0.00624099979177117,1,0.633873306857145,50.6635302532414,0.136999994516373,0.136999994516373,0.00618299981579185,1,0.930046617329695,21.5579170632138,0.138999998569489,0.138999998569489,0.0060649998486042,1,0.681411233009729,47.0459795628125,0.149000003933907,0.149000003933907,0.00628799991682172,1,0.149000003933907,1,none,0,Florinski et al. (2008) angle construction: per-sector 24 h mean; mu=vhat dot <B>/|<B>|; nominal scan plane parallel to RT; no SEDR correction; public source values retained without background correction,eight 45-deg nominal look axes; scan plane parallel to RT
2014-05-21 12:00:00,0.189749997109175,-0.397666667898496,0.177000001072884,0.474839805134558,295.50853573411,21.8857676007661,12,0.470245834435594,1,1,1,7,135.836962419463,0.026848708660412,1,usable,0.0487020948214406,87.2084712356909,0.270999997854233,0.270999997854233,0.00727599998936057,1,-0.62080287259162,128.374788216306,0.228000000119209,0.228000000119209,0.00580500019714236,1,-0.926649936800686,157.918481209731,0.254000008106232,0.254000008106232,0.0064619998447597,1,-0.689678035604082,133.604627998235,0.697000026702881,0.697000026702881,0.0111100003123283,1,-0.0487020948214406,92.7915287643091,0.256000012159348,0.256000012159348,0.0072400001809001,1,0.62080287259162,51.6252117836945,0.248999997973442,0.248999997973442,0.0071319998241961,1,0.926649936800686,22.0815187902686,0.270000010728836,0.270000010728836,0.00754800019785762,1,0.689678035604082,46.3953720017649,0.256000012159348,0.256000012159348,0.0075059998780489,1,0.256000012159348,1,none,0,Florinski et al. (2008) angle construction: per-sector 24 h mean; mu=vhat dot <B>/|<B>|; nominal scan plane parallel to RT; no SEDR correction; public source values retained without background correction,eight 45-deg nominal look axes; scan plane parallel to RT
2014-05-22 12:00:00,0.191899999976158,-0.389700001478195,0.169499999284744,0.466285267728333,296.217021703233,21.3159989194257,10,0.418451140571044,1,1,1,7,136.754445681103,0.0464137945962222,1,usable,0.0603938191007563,86.5375820659927,0.462000012397766,0.462000012397766,0.0149499997496605,1,-0.61464284711342,127.925973507765,0.13400000333786,0.13400000333786,0.0064690001308918,1,-0.929630069504168,158.377222840552,0.138999998569489,0.138999998569489,0.00641599996015429,1,-0.700052605169217,134.431224673224,0.409999996423721,0.409999996423721,0.011009999550879,1,-0.0603938191007563,93.4624179340073,0.133000001311302,0.133000001311302,0.00645300000905991,1,0.61464284711342,52.0740264922346,0.144999995827675,0.144999995827675,0.00673000002279878,1,0.929630069504168,21.6227771594484,0.146999999880791,0.146999999880791,0.00698499986901879,1,0.700052605169217,45.5687753267762,0.143999993801117,0.143999993801117,0.00650899996981025,1,0.143999993801117,1,none,0,Florinski et al. (2008) angle construction: per-sector 24 h mean; mu=vhat dot <B>/|<B>|; nominal scan plane parallel to RT; no SEDR correction; public source values retained without background correction,eight 45-deg nominal look axes; scan plane parallel to RT
2014-05-23 12:00:00,0.18761538542234,-0.399307698011398,0.170538462125338,0.473000568289733,295.166562736973,21.1337314333759,13,0.601046489901901,1,1,1,7,137.412692857271,0.0410379728725316,1,usable,0.0433943963435975,87.5129032537453,0.150000005960464,0.150000005960464,0.00646100006997585,1,-0.628149160123235,128.913702549594,0.156000003218651,0.156000003218651,0.00644499994814396,1,-0.931731457783145,158.706346428635,0.150000005960464,0.150000005960464,0.00631000008434057,1,-0.689518103963343,133.591974718208,0.470999985933304,0.470999985933304,0.0111800003796816,1,-0.0433943963435975,92.4870967462547,0.158000007271767,0.158000007271767,0.00648400001227856,1,0.628149160123235,51.0862974504057,0.165000006556511,0.165000006556511,0.00645900005474687,1,0.931731457783145,21.2936535713645,0.17399999499321,0.17399999499321,0.00678199995309114,1,0.689518103963343,46.4080252817917,0.165999993681908,0.165999993681908,0.00665599992498755,1,0.165999993681908,1,none,0,Florinski et al. (2008) angle construction: per-sector 24 h mean; mu=vhat dot <B>/|<B>|; nominal scan plane parallel to RT; no SEDR correction; public source values retained without background correction,eight 45-deg nominal look axes; scan plane parallel to RT
2014-05-24 12:00:00,0.188230768992351,-0.404692310553331,0.166846154974057,0.476491687279088,294.944113305649,20.4968226264594,13,0.61274271490802,1,1,1,7,138.728393910991,0.0374635778844258,1,usable,0.0399451090432923,87.7107047597769,0.14300000667572,0.14300000667572,0.00547700002789497,1,-0.633492994712855,129.308302105768,0.146999999880791,0.146999999880791,0.00549399992451072,1,-0.935839493834559,159.364196955495,0.142000004649162,0.142000004649162,0.00538299977779388,1,-0.689983909672351,133.628835192576,0.412000000476837,0.412000000476837,0.00932400021702051,1,-0.0399451090432923,92.2892952402231,0.150999993085861,0.150999993085861,0.00565700000151992,1,0.633492994712855,50.6916978942317,0.150999993085861,0.150999993085861,0.00565700000151992,1,0.935839493834559,20.6358030445046,0.172000005841255,0.172000005841255,0.00593800004571676,1,0.689983909672351,46.371164807424,0.159999996423721,0.159999996423721,0.00570899993181229,1,0.159999996423721,1,none,0,Florinski et al. (2008) angle construction: per-sector 24 h mean; mu=vhat dot <B>/|<B>|; nominal scan plane parallel to RT; no SEDR correction; public source values retained without background correction,eight 45-deg nominal look axes; scan plane parallel to RT
