EpochUTC,BR_daily_nT,BT_daily_nT,BN_daily_nT,BMeanMagnitude_nT,BAzimuth_R_to_T_deg,BElevation_deg,MAGVectorSampleCount,MAGDirectionRMS_deg,LECPMinimumSectorSampleCount,LECPRequiredSampleCount,LECPCoverageFraction,ValidActiveSectorCount,PitchAngleSpan_deg,MedianRelativeUncertainty,PADUsable,PADQuality,Mu_S1,PA_S1_deg,RawFlux_S1_1d,Flux_S1_1d,FluxUncertainty_S1_1d,Samples_S1_1d,Mu_S2,PA_S2_deg,RawFlux_S2_1d,Flux_S2_1d,FluxUncertainty_S2_1d,Samples_S2_1d,Mu_S3,PA_S3_deg,RawFlux_S3_1d,Flux_S3_1d,FluxUncertainty_S3_1d,Samples_S3_1d,Mu_S4,PA_S4_deg,RawFlux_S4_1d,Flux_S4_1d,FluxUncertainty_S4_1d,Samples_S4_1d,Mu_S5,PA_S5_deg,RawFlux_S5_1d,Flux_S5_1d,FluxUncertainty_S5_1d,Samples_S5_1d,Mu_S6,PA_S6_deg,RawFlux_S6_1d,Flux_S6_1d,FluxUncertainty_S6_1d,Samples_S6_1d,Mu_S7,PA_S7_deg,RawFlux_S7_1d,Flux_S7_1d,FluxUncertainty_S7_1d,Samples_S7_1d,Mu_S8,PA_S8_deg,RawFlux_S8_1d,Flux_S8_1d,FluxUncertainty_S8_1d,Samples_S8_1d,S8_Diagnostic_Flux_1d,SourceToDifferentialFluxFactor,BackgroundCorrectionMode,BackgroundCorrectionApplied,PitchAngleMethod,SectorAxisAssumption
2020-06-22 12:00:00,0.00960000013001263,-0.444300001859665,0.224799999594688,0.49802579398337,271.237798592549,26.8324018174101,10,0.622323496991724,1,1,1,7,112.524905129529,0.0668782153708702,1,usable,-0.323591685463242,108.88027449501,0.0723399966955185,0.0723399966955185,0.00449900003150105,1,-0.816837043235548,144.769411626999,0.0549000017344952,0.0549000017344952,0.00403199996799231,1,-0.831590339329209,146.262452564765,0.0632100030779839,0.0632100030779839,0.00432599987834692,1,-0.359209292982263,111.051643944287,0.19200000166893,0.19200000166893,0.00751900020986795,1,0.323591685463242,71.1197255049903,0.0715200006961823,0.0715200006961823,0.00460400013253093,1,0.816837043235548,35.2305883730007,0.0661799982190132,0.0661799982190132,0.00442600017413497,1,0.831590339329209,33.7375474352355,0.065590001642704,0.065590001642704,0.00440699979662895,1,0.359209292982263,68.9483560557129,0.0555000007152557,0.0555000007152557,0.00404899986460805,1,0.0555000007152557,1,none,0,Florinski et al. (2008) angle construction: per-sector 24 h mean; mu=vhat dot <B>/|<B>|; nominal scan plane parallel to RT; no SEDR correction; public source values retained without background correction,eight 45-deg nominal look axes; scan plane parallel to RT
2020-06-23 12:00:00,0.0130000000021287,-0.443000001566751,0.227714287383216,0.498268801016723,271.680883597177,27.1943957335474,7,0.569900166635464,1,1,1,7,112.482678966055,0.0399999971757728,1,usable,-0.316131226541323,108.429118414908,0.270000010728836,0.270000010728836,0.0114700002595782,1,-0.81141694784711,144.234602963705,0.266000002622604,0.266000002622604,0.0108599998056889,1,-0.831385625843443,146.241339483027,0.27700001001358,0.27700001001358,0.0110799996182323,1,-0.36433987978273,111.366963429102,0.730000019073486,0.730000019073486,0.0172199998050928,1,0.316131226541323,71.5708815850921,0.291000008583069,0.291000008583069,0.0108899995684624,1,0.81141694784711,35.7653970362952,0.266000002622604,0.266000002622604,0.0104400003328919,1,0.831385625843443,33.7586605169725,0.273000001907349,0.273000001907349,0.0110200000926852,1,0.36433987978273,68.6330365708985,0.282999992370605,0.282999992370605,0.0111699998378754,1,0.282999992370605,1,none,0,Florinski et al. (2008) angle construction: per-sector 24 h mean; mu=vhat dot <B>/|<B>|; nominal scan plane parallel to RT; no SEDR correction; public source values retained without background correction,eight 45-deg nominal look axes; scan plane parallel to RT
2020-06-24 12:00:00,0.0107272727076303,-0.441636361859062,0.227909090844068,0.497091846830363,271.391431213058,27.2893820803011,11,0.441198671391513,1,1,1,7,112.006648561681,0.0322459025318722,1,usable,-0.320053954080448,108.666187829411,0.218999996781349,0.218999996781349,0.00698400009423494,1,-0.81255335119689,144.346156209359,0.208000004291534,0.208000004291534,0.007232999894768,1,-0.829070015333903,146.003324280841,0.193000003695488,0.193000003695488,0.0069989999756217,1,-0.359928708645186,111.095817843647,0.595000028610229,0.595000028610229,0.0122800003737211,1,0.320053954080448,71.3338121705886,0.244000002741814,0.244000002741814,0.00786800030618906,1,0.81255335119689,35.6538437906406,0.247999995946884,0.247999995946884,0.00790600012987852,1,0.829070015333903,33.9966757191594,0.236000001430511,0.236000001430511,0.00770899979397655,1,0.359928708645186,68.9041821563533,0.248999997973442,0.248999997973442,0.00812899973243475,1,0.248999997973442,1,none,0,Florinski et al. (2008) angle construction: per-sector 24 h mean; mu=vhat dot <B>/|<B>|; nominal scan plane parallel to RT; no SEDR correction; public source values retained without background correction,eight 45-deg nominal look axes; scan plane parallel to RT
2020-06-25 12:00:00,0.0104545453901995,-0.439090912992304,0.224818179553205,0.49340991198936,271.363927511097,27.1062362601203,11,0.383219414877649,1,1,1,7,112.254817618931,0.0276920639063976,1,usable,-0.320978710293756,108.722123456833,0.310000002384186,0.310000002384186,0.00872099958360195,1,-0.814062134447366,144.494733149583,0.317999988794327,0.317999988794327,0.00875400006771088,1,-0.8302790008561,146.127408809466,0.291000008583069,0.291000008583069,0.00858599971979856,1,-0.360129689116913,111.108160888263,0.745000004768372,0.745000004768372,0.0140800001099706,1,0.320978710293756,71.277876543167,0.324000000953674,0.324000000953674,0.00927199982106686,1,0.814062134447366,35.5052668504171,0.340000003576279,0.340000003576279,0.00924600008875132,1,0.8302790008561,33.8725911905344,0.314999997615814,0.314999997615814,0.00872300006449223,1,0.360129689116913,68.8918391117374,0.321999996900558,0.321999996900558,0.00880999956279993,1,0.321999996900558,1,none,0,Florinski et al. (2008) angle construction: per-sector 24 h mean; mu=vhat dot <B>/|<B>|; nominal scan plane parallel to RT; no SEDR correction; public source values retained without background correction,eight 45-deg nominal look axes; scan plane parallel to RT
2020-06-26 12:00:00,0.00791666662553325,-0.438416672249635,0.224333334714174,0.492541670501985,271.034500562969,27.0945752576258,12,0.331824518262367,1,1,1,7,111.891160954241,0.0281007192812023,1,usable,-0.325781066438477,109.012902370529,0.261000007390976,0.261000007390976,0.0079969996586442,1,-0.816204266811122,144.706611674679,0.277999997138977,0.277999997138977,0.00781199987977743,1,-0.8285060773526,145.945580477121,0.280000001192093,0.280000001192093,0.00786899961531162,1,-0.355480264289457,110.822881533812,0.721000015735626,0.721000015735626,0.0126200001686811,1,0.325781066438477,70.9870976294706,0.273000001907349,0.273000001907349,0.00777299981564283,1,0.816204266811122,35.2933883253206,0.291000008583069,0.291000008583069,0.00801199954003096,1,0.8285060773526,34.0544195228794,0.312000006437302,0.312000006437302,0.00815199967473745,1,0.355480264289457,69.1771184661877,0.310999989509583,0.310999989509583,0.00840300042182207,1,0.310999989509583,1,none,0,Florinski et al. (2008) angle construction: per-sector 24 h mean; mu=vhat dot <B>/|<B>|; nominal scan plane parallel to RT; no SEDR correction; public source values retained without background correction,eight 45-deg nominal look axes; scan plane parallel to RT
2020-06-27 12:00:00,0.00920000020414591,-0.441499999165535,0.224600000679493,0.495431175414055,271.193759700533,26.9583374749002,10,0.627489113321119,1,1,1,7,112.282793025663,0.0434999984300562,1,usable,-0.323869492161129,108.897097581298,0.167999997735023,0.167999997735023,0.0069209998473525,1,-0.816202421736891,144.706428702341,0.140000000596046,0.140000000596046,0.00608999980613589,1,-0.830415042300947,146.141396512832,0.12899999320507,0.12899999320507,0.00585399987176061,1,-0.358181793483735,110.988575651055,0.388000011444092,0.388000011444092,0.010669999755919,1,0.323869492161129,71.1029024187017,0.141000002622604,0.141000002622604,0.00645399978384376,1,0.816202421736891,35.2935712976587,0.152999997138977,0.152999997138977,0.00673699984326959,1,0.830415042300947,33.8586034871684,0.158999994397163,0.158999994397163,0.00666500022634864,1,0.358181793483735,69.0114243489451,0.178000003099442,0.178000003099442,0.00687600020319223,1,0.178000003099442,1,none,0,Florinski et al. (2008) angle construction: per-sector 24 h mean; mu=vhat dot <B>/|<B>|; nominal scan plane parallel to RT; no SEDR correction; public source values retained without background correction,eight 45-deg nominal look axes; scan plane parallel to RT
2020-06-28 12:00:00,0.0106363636864857,-0.440909095785835,0.220999999479814,0.49331020945165,271.381918807998,26.6150518522737,11,0.803708122851736,1,1,1,7,113.022250163134,0.0368826533335229,1,usable,-0.322113518799158,108.790789800297,0.168999999761581,0.168999999761581,0.00589099992066622,1,-0.817490741939912,144.834390531859,0.188999995589256,0.188999995589256,0.00708100013434887,1,-0.83399297556671,146.511125081567,0.190999999642372,0.190999999642372,0.0071319998241961,1,-0.361953435030422,111.220211715189,0.546999990940094,0.546999990940094,0.0120500000193715,1,0.322113518799158,71.209210199703,0.215000003576279,0.215000003576279,0.0075590000487864,1,0.817490741939912,35.1656094681409,0.195999994874001,0.195999994874001,0.00722899986431003,1,0.83399297556671,33.4888749184332,0.200000002980232,0.200000002980232,0.00746499979868531,1,0.361953435030422,68.7797882848109,0.202999994158745,0.202999994158745,0.00774999987334013,1,0.202999994158745,1,none,0,Florinski et al. (2008) angle construction: per-sector 24 h mean; mu=vhat dot <B>/|<B>|; nominal scan plane parallel to RT; no SEDR correction; public source values retained without background correction,eight 45-deg nominal look axes; scan plane parallel to RT
2020-06-29 12:00:00,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,1,1,1,0,NaN,0.0393611104626347,0,excluded: no valid mean vector magnetic field; only 0/7 active sectors valid after selected background handling,NaN,NaN,0.188999995589256,0.188999995589256,0.00706599978730083,1,NaN,NaN,0.166999995708466,0.166999995708466,0.00682500004768372,1,NaN,NaN,0.180000007152557,0.180000007152557,0.00708500016480684,1,NaN,NaN,0.48199999332428,0.48199999332428,0.0115999998524785,1,NaN,NaN,0.153999999165535,0.153999999165535,0.00638299994170666,1,NaN,NaN,0.164000004529953,0.164000004529953,0.00645000021904707,1,NaN,NaN,0.150000005960464,0.150000005960464,0.00630899984389544,1,NaN,NaN,0.157000005245209,0.157000005245209,0.00645599979907274,1,0.157000005245209,1,none,0,Florinski et al. (2008) angle construction: per-sector 24 h mean; mu=vhat dot <B>/|<B>|; nominal scan plane parallel to RT; no SEDR correction; public source values retained without background correction,eight 45-deg nominal look axes; scan plane parallel to RT
2020-06-30 12:00:00,0.00350000007310882,-0.440600001811981,0.223100000619888,0.49387672740657,270.45513166982,26.8548719315048,10,0.331440772227801,1,1,1,7,111.568992309158,0.0485255483953842,1,usable,-0.334854293358915,109.563677845183,0.136999994516373,0.136999994516373,0.00664799986407161,1,-0.821504454740729,145.235680241677,0.126000002026558,0.126000002026558,0.00609999988228083,1,-0.826928448085338,145.784496154579,0.109999999403954,0.109999999403954,0.00569600006565452,1,-0.347948971653692,110.361916267145,0.35699999332428,0.35699999332428,0.0105299996212125,1,0.334854293358915,70.4363221548166,0.119000002741814,0.119000002741814,0.00629500020295382,1,0.821504454740729,34.7643197583232,0.116999998688698,0.116999998688698,0.00622599991038442,1,0.826928448085338,34.2155038454209,0.126000002026558,0.126000002026558,0.00610900018364191,1,0.347948971653692,69.6380837328549,0.119000002741814,0.119000002741814,0.0059320000000298,1,0.119000002741814,1,none,0,Florinski et al. (2008) angle construction: per-sector 24 h mean; mu=vhat dot <B>/|<B>|; nominal scan plane parallel to RT; no SEDR correction; public source values retained without background correction,eight 45-deg nominal look axes; scan plane parallel to RT
2020-07-01 12:00:00,0.00533333345730272,-0.439444449212816,0.215888887643814,0.489640562247252,270.695338162343,26.1621484390801,9,0.406332142425303,1,1,1,7,112.885765237973,0.059654204630682,1,usable,-0.333388949208125,109.474600521606,0.190999999642372,0.190999999642372,0.0142200002446771,1,-0.824998550152888,145.588344338275,0.103000000119209,0.103000000119209,0.00626900000497699,1,-0.833335189356229,146.442882618987,0.0979299992322922,0.0979299992322922,0.00589099992066622,1,-0.353515376637442,110.702482650637,0.291999995708466,0.291999995708466,0.0105400001630187,1,0.333388949208125,70.5253994783945,0.10700000077486,0.10700000077486,0.00638299994170666,1,0.824998550152888,34.4116556617252,0.115000002086163,0.115000002086163,0.00660800002515316,1,0.833335189356229,33.5571173810134,0.108999997377396,0.108999997377396,0.00644499994814396,1,0.353515376637442,69.2975173493633,0.108000002801418,0.108000002801418,0.00641700020059943,1,0.108000002801418,1,none,0,Florinski et al. (2008) angle construction: per-sector 24 h mean; mu=vhat dot <B>/|<B>|; nominal scan plane parallel to RT; no SEDR correction; public source values retained without background correction,eight 45-deg nominal look axes; scan plane parallel to RT
