2026-01-19T17:48:00.000Z,51,51,1757,6.50,-5.44,1.21,-0.10,428.1,-424.2,-30.7,16.2,2.50,42169,0.92,584,-31
2026-01-19T17:49:00.000Z,51,51,1736,6.40,-4.24,3.03,-1.95,452.7,-446.4,-63.9,34.0,3.07,74147,1.26,593,-31
2026-01-19T17:50:00.000Z,51,51,1590,6.68,-4.69,3.37,-1.71,454.0,-447.1,-66.2,41.0,3.54,93100,1.46,568,-32
2026-01-19T17:51:00.000Z,51,51,1165,7.74,-5.74,2.87,-1.68,438.2,-428.6,-82.5,35.8,4.56,135559,1.75,581,-32
2026-01-19T17:52:00.000Z,51,51,2565,7.05,-5.76,1.19,-1.79,421.0,-417.4,-35.0,31.9,3.04,60982,1.08,605,-31
2026-01-19T17:53:00.000Z,51,51,2402,7.27,-4.99,1.98,-1.80,429.5,-424.8,-32.1,15.4,3.41,64743,1.26,604,-31
2026-01-19T17:54:00.000Z,51,51,1537,8.61,-4.75,2.86,-1.33,433.1,-427.3,-51.0,26.5,3.08,54143,1.16,603,-31
2026-01-19T17:55:00.000Z,51,51,2410,7.06,-5.03,0.20,-0.04,432.8,-429.1,-28.0,31.4,3.08,43861,1.15,617,-30
2026-01-19T17:56:00.000Z,51,51,3232,7.41,-6.26,-1.02,-1.75,444.8,-441.3,-40.3,-15.1,2.78,51900,1.10,626,-30
2026-01-19T17:57:00.000Z,51,51,2916,7.05,-6.11,-0.64,-1.20,411.7,-410.4,9.0,31.7,2.90,43648,0.98,644,-30
2026-01-19T17:58:00.000Z,51,51,157,10.46,-3.11,5.49,0.61,416.9,-414.5,-13.9,22.7,2.69,44313,0.94,677,-31
2026-01-19T17:59:00.000Z,51,51,-4107,18.86,1.53,11.88,7.79,428.3,-423.5,-63.4,3.2,2.23,45753,0.82,717,-31
2026-01-19T18:00:00.000Z,51,51,-3429,19.43,-7.69,11.53,-9.42,406.0,-153.6,-76.8,-297.0,19.13,2878312,6.31,769,-31
2026-01-19T18:01:00.000Z,51,51,2149,6.42,-4.73,2.20,-2.00,430.9,-380.8,-49.2,-21.4,5.65,565569,2.10,779,-31
2026-01-19T18:02:00.000Z,51,51,1832,9.73,-6.53,3.58,-4.74,436.2,-430.7,-41.5,43.3,2.68,47948,1.02,744,-32
2026-01-19T18:03:00.000Z,51,51,2475,7.47,-5.69,2.09,-3.90,428.4,-422.9,-19.7,65.2,2.96,37353,1.09,748,-32
2026-01-19T18:04:00.000Z,51,51,-972,12.34,-7.35,4.69,-7.38,429.5,-425.2,-41.3,42.2,3.83,74758,1.41,777,-32
2026-01-19T18:05:00.000Z,51,51,-4779,22.51,-10.05,8.46,-16.43,430.8,-427.9,-23.2,42.5,3.82,70815,1.42,810,-31
2026-01-19T18:06:00.000Z,51,51,-2819,17.69,-8.28,7.01,-11.75,430.8,-428.7,-13.3,40.5,3.83,71510,1.42,805,-32
2026-01-19T18:07:00.000Z,51,51,-3862,17.96,-7.57,9.00,-12.00,427.3,-421.4,-34.0,62.6,3.48,58818,1.27,783,-32
2026-01-19T18:08:00.000Z,51,51,3179,7.33,-6.24,0.65,-2.00,427.3,-421.4,-34.0,62.6,3.48,58818,1.27,775,-32
2026-01-19T18:09:00.000Z,51,51,4301,7.93,-6.91,-1.78,-2.21,412.1,-410.7,-5.6,15.3,2.91,43068,0.99,738,-32
2026-01-19T18:10:00.000Z,51,51,-4849,29.01,-6.43,24.40,-12.83,421.2,-419.1,-26.6,6.4,3.12,75618,1.11,701,-31
2026-01-19T18:11:00.000Z,51,51,1165,6.72,-3.55,5.65,-0.65,435.8,-431.8,-58.6,7.1,3.54,118674,1.34,703,-31
2026-01-19T18:12:00.000Z,51,99,1207,6.80,-3.95,4.89,-2.46,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,719,-31
2026-01-19T18:13:00.000Z,51,99,2839,7.38,-4.96,2.97,-3.96,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,713,-30
2026-01-19T18:14:00.000Z,51,99,1278,6.72,-3.54,3.90,-2.85,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,694,-29
2026-01-19T18:15:00.000Z,51,99,2215,7.34,-1.94,-1.03,-6.34,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,721,-29
2026-01-19T18:16:00.000Z,51,99,-5138,24.12,-9.03,11.43,-17.38,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,716,-28
2026-01-19T18:17:00.000Z,99,99,999999,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,729,-28
2026-01-19T18:18:00.000Z,51,99,1474,7.56,-3.60,-0.33,-6.18,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,746,-28
2026-01-19T18:19:00.000Z,51,99,4833,8.20,-5.62,1.20,-5.86,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,719,-27
2026-01-19T18:20:00.000Z,51,99,3219,7.92,-5.83,1.50,-5.05,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,754,-27
2026-01-19T18:21:00.000Z,99,99,999999,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,792,-27
2026-01-19T18:22:00.000Z,51,99,-4983,31.16,-3.55,27.37,-11.43,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,728,-26
2026-01-19T18:23:00.000Z,51,99,4924,8.12,-5.73,1.41,-5.55,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,626,-26
2026-01-19T18:24:00.000Z,51,99,1821,7.94,-5.86,2.16,-4.86,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,756,-26
2026-01-19T18:25:00.000Z,51,99,1821,7.94,-5.86,2.16,-4.86,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,688,-26
2026-01-19T18:26:00.000Z,51,99,1923,7.79,-6.31,1.31,-4.30,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,653,-26
2026-01-19T18:27:00.000Z,51,99,5060,8.07,-6.12,1.37,-5.04,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,665,-26
2026-01-19T18:28:00.000Z,51,99,2019,7.90,-6.72,0.87,-4.00,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,694,-26
2026-01-19T18:29:00.000Z,99,99,999999,9999.99,9999.99,9999.99,9999.99,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,718,-25
2026-01-19T18:30:00.000Z,51,51,2100,7.96,-6.50,1.12,-4.44,427.6,-423.4,-35.5,48.6,4.36,80204,1.59,741,-25
2026-01-19T18:31:00.000Z,51,51,2176,8.17,-5.69,0.07,-5.65,427.6,-423.4,-35.5,48.6,4.36,80204,1.59,785,-25
2026-01-19T18:32:00.000Z,51,99,744,11.24,-4.88,4.52,-6.60,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,889,-24
2026-01-19T18:33:00.000Z,51,99,1273,10.12,-5.28,5.24,-5.54,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,793,-23
2026-01-19T18:34:00.000Z,51,51,-3163,25.61,-4.80,22.27,-8.32,414.6,-93.5,-93.3,-391.3,23.17,3589764,7.97,764,-23
2026-01-19T18:35:00.000Z,51,51,2289,7.83,-5.90,3.53,-3.74,436.2,-342.2,-57.9,-73.0,9.55,1089698,3.63,955,-22
2026-01-19T18:36:00.000Z,51,51,2069,8.41,-5.99,3.96,-3.90,444.6,-439.4,-44.0,51.4,4.38,112438,1.73,1021,-22
2026-01-19T18:37:00.000Z,51,99,-2070,18.69,-7.18,13.65,-7.84,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,1104,-22
2026-01-19T18:38:00.000Z,51,51,-3300,18.14,-4.44,15.20,-3.98,428.8,-95.2,-95.7,-407.0,24.29,3708998,8.93,1284,-22
2026-01-19T18:39:00.000Z,51,51,605,10.92,-6.81,5.83,-5.21,428.8,-95.2,-95.7,-407.0,24.29,3708998,8.93,1365,-22
2026-01-19T18:40:00.000Z,51,51,652,11.14,-6.18,6.55,-5.51,450.2,-443.5,-48.1,60.8,4.13,106922,1.67,1085,-22
2026-01-19T18:41:00.000Z,51,51,2345,7.99,-5.96,2.47,-4.31,442.4,-436.6,-48.9,50.9,4.24,83681,1.66,1123,-22
2026-01-19T18:42:00.000Z,51,51,931,10.03,-5.34,5.23,-4.70,436.1,-431.1,-49.5,42.9,4.33,65132,1.65,1125,-22
2026-01-19T18:43:00.000Z,51,51,2454,7.82,-5.31,1.84,-5.08,452.6,-444.9,-52.0,64.9,3.98,93377,1.63,1128,-21
2026-01-19T18:44:00.000Z,51,51,-3945,14.53,-1.65,12.02,-4.21,451.8,-444.1,-51.5,65.2,4.01,92996,1.64,1227,-20
2026-01-19T18:45:00.000Z,51,51,2505,7.84,-5.29,2.15,-4.89,448.4,-440.7,-49.4,66.6,4.11,91411,1.65,1251,-20
2026-01-19T18:46:00.000Z,51,99,2590,7.87,-5.15,2.69,-5.00,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,1240,-20
2026-01-19T18:47:00.000Z,51,99,2616,7.98,-4.74,3.39,-5.22,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,1203,-19
2026-01-19T18:48:00.000Z,51,99,2707,7.90,-5.39,2.77,-4.81,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,1237,-19
2026-01-19T18:49:00.000Z,51,99,2721,7.80,-5.29,3.17,-4.62,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,1296,-19
2026-01-19T18:50:00.000Z,51,51,2719,7.71,-5.84,3.04,-3.71,446.5,-441.7,-53.6,37.2,3.58,101857,1.43,1279,-18
2026-01-19T18:51:00.000Z,51,51,2543,7.82,-4.67,4.61,-4.04,448.1,-443.9,-42.0,42.9,3.64,87306,1.46,1320,-17
2026-01-19T18:52:00.000Z,51,51,2620,7.61,-4.95,4.26,-3.72,488.0,-480.0,-65.6,58.6,4.38,63014,2.09,1247,-18
2026-01-19T18:53:00.000Z,51,51,2500,8.34,-4.99,4.90,-3.98,454.2,-448.5,-46.2,54.1,3.81,68274,1.57,1244,-19
2026-01-19T18:54:00.000Z,51,51,2078,7.95,-5.38,1.91,-4.27,438.7,-434.0,-37.3,52.0,3.55,70763,1.37,1282,-18
2026-01-19T18:55:00.000Z,51,99,2194,8.02,-4.24,4.12,-4.42,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,1193,-16
2026-01-19T18:56:00.000Z,51,99,2198,7.47,-4.05,3.80,-3.99,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,1165,-14
2026-01-19T18:57:00.000Z,51,51,2410,7.68,-5.21,4.24,-2.97,476.1,-471.6,-48.5,43.2,5.14,101205,2.33,1214,-14
2026-01-19T18:58:00.000Z,51,51,2436,7.81,-5.45,3.45,-3.28,471.4,-465.8,-56.8,43.0,5.01,74864,2.23,1231,-14
2026-01-19T18:59:00.000Z,51,51,2482,7.15,-5.17,2.02,-3.39,469.0,-460.5,-72.5,51.1,4.19,59316,1.84,1259,-13
2026-01-19T19:00:00.000Z,51,51,2378,6.61,-5.01,1.97,-2.79,463.4,-456.2,-58.9,53.6,3.42,63248,1.47,1232,-13
2026-01-19T19:01:00.000Z,51,51,2599,7.47,-5.19,2.40,-3.09,446.5,-442.5,-29.0,48.4,3.92,56274,1.56,1308,-14
2026-01-19T19:02:00.000Z,51,51,2141,8.53,-7.45,-1.97,-3.53,468.0,-461.2,-56.0,53.6,4.35,78499,1.91,1357,-15
2026-01-19T19:03:00.000Z,51,51,2266,7.85,-6.43,-0.88,-2.61,445.1,-442.4,5.0,44.6,3.34,49001,1.32,1350,-14
2026-01-19T19:04:00.000Z,51,51,2482,7.85,-2.96,2.48,-5.38,442.6,-440.3,10.9,43.7,3.24,45986,1.27,1407,-15
2026-01-19T19:05:00.000Z,51,99,2456,7.12,-2.33,2.41,-4.96,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,1378,-14
2026-01-19T19:06:00.000Z,51,51,2470,6.76,-2.81,1.69,-4.85,470.2,-467.7,0.0,48.5,1.51,25054,0.67,1276,-15
2026-01-19T19:07:00.000Z,51,51,2219,7.44,-7.13,-0.84,-1.12,470.2,-467.7,0.0,48.5,1.51,25054,0.67,1269,-15
2026-01-19T19:08:00.000Z,51,51,2275,7.84,-7.76,0.25,0.17,470.2,-467.7,0.0,48.5,1.51,25054,0.67,1271,-14
2026-01-19T19:09:00.000Z,51,99,2333,7.83,-7.76,-0.88,0.09,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,1213,-12
2026-01-19T19:10:00.000Z,51,99,2610,7.80,-7.18,0.36,-1.13,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,1201,-11
2026-01-19T19:11:00.000Z,51,99,2964,7.83,-6.38,2.23,-2.43,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,1259,-12
2026-01-19T19:12:00.000Z,51,51,2375,10.03,-6.80,-3.02,-6.10,481.3,-476.5,-14.4,66.0,4.35,95353,2.02,1331,-13
2026-01-19T19:13:00.000Z,51,51,2425,9.89,-6.58,-2.01,-6.54,481.3,-476.5,-14.4,66.0,4.35,95353,2.02,1269,-12
2026-01-19T19:14:00.000Z,51,51,2489,9.08,-6.91,-0.27,-5.21,481.3,-476.5,-14.4,66.0,4.35,95353,2.02,1298,-12
2026-01-19T19:15:00.000Z,51,51,2779,8.54,-6.64,0.28,-4.23,433.4,-432.4,3.1,29.2,2.57,47737,0.97,1258,-6
2026-01-19T19:16:00.000Z,51,51,2305,10.45,-8.18,1.29,-5.69,444.3,-438.9,-23.2,49.6,3.69,82804,1.46,1259,-5
2026-01-19T19:17:00.000Z,51,51,2367,10.16,-8.29,1.33,-5.18,463.6,-450.3,-69.5,85.6,5.70,144668,2.45,1466,-3
2026-01-19T19:18:00.000Z,51,99,2546,9.66,-7.41,1.58,-5.81,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,1646,24
2026-01-19T19:19:00.000Z,51,99,2582,9.31,-6.84,1.56,-6.01,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,2200,12
2026-01-19T19:20:00.000Z,51,99,2620,8.97,-6.40,2.06,-5.84,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,3141,12
2026-01-19T19:21:00.000Z,51,51,2658,8.72,-4.87,2.59,-6.61,457.3,-445.3,-57.5,86.4,5.73,87132,2.40,4086,20
2026-01-19T19:22:00.000Z,51,51,2708,9.58,-4.07,3.02,-7.86,457.3,-445.3,-57.5,86.4,5.73,87132,2.40,3871,25
2026-01-19T19:23:00.000Z,51,99,2760,9.34,-0.52,-5.49,-6.38,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,3561,30
2026-01-19T19:24:00.000Z,51,99,2813,8.99,-1.53,-6.51,-5.87,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,3178,51
2026-01-19T19:25:00.000Z,51,99,2868,9.02,-2.09,-7.12,-4.28,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,3659,50
2026-01-19T19:26:00.000Z,51,99,2868,9.02,-2.09,-7.12,-4.28,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,3665,14
2026-01-19T19:27:00.000Z,51,99,2925,9.30,-2.93,-5.32,-6.34,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,3296,-1
2026-01-19T19:28:00.000Z,51,99,2983,10.27,-3.79,-4.53,-3.62,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,3596,1
2026-01-19T19:29:00.000Z,51,99,3043,10.61,-8.60,0.87,-6.04,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,3078,-1
2026-01-19T19:30:00.000Z,51,99,3105,10.52,-9.46,-0.15,-4.58,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,3405,13
2026-01-19T19:31:00.000Z,51,99,3105,10.52,-9.46,-0.15,-4.58,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,3828,19
2026-01-19T19:32:00.000Z,51,99,3169,10.09,-9.57,-0.04,-3.18,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,3467,-2
2026-01-19T19:33:00.000Z,51,99,2889,9.62,-9.29,0.54,-1.31,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,2563,-8
2026-01-19T19:34:00.000Z,51,99,3304,8.92,-8.40,-0.08,-2.99,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,3017,-3
2026-01-19T19:35:00.000Z,51,99,3304,8.92,-8.40,-0.08,-2.99,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,3748,-5
2026-01-19T19:36:00.000Z,51,51,3374,8.27,-7.85,0.49,-2.50,442.5,-435.5,-68.8,38.4,3.47,60643,1.36,4039,-18
2026-01-19T19:37:00.000Z,51,51,3149,7.74,-7.35,0.81,-1.96,442.5,-435.5,-68.8,38.4,3.47,60643,1.36,3842,-18
2026-01-19T19:38:00.000Z,51,99,3453,7.51,-7.44,0.60,-0.52,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,3841,-22
2026-01-19T19:39:00.000Z,51,99,3495,7.05,-6.95,-0.21,-1.03,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,3399,-24
2026-01-19T19:40:00.000Z,51,99,3536,6.62,-6.48,0.11,-1.27,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,3052,-24
2026-01-19T19:41:00.000Z,51,51,3385,6.92,-5.59,0.20,-1.95,434.7,-429.1,-56.2,40.8,3.09,43616,1.17,2880,-22
2026-01-19T19:42:00.000Z,51,51,3377,6.63,-4.49,-0.53,-4.26,434.7,-429.1,-56.2,40.8,3.09,43616,1.17,3124,-17
2026-01-19T19:43:00.000Z,51,51,3384,4.79,-3.12,-0.77,-3.14,434.7,-429.1,-56.2,40.8,3.09,43616,1.17,3021,-13
2026-01-19T19:44:00.000Z,51,99,3553,4.58,-3.02,-0.73,-3.10,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,2515,-10
2026-01-19T19:45:00.000Z,51,99,3470,4.10,-2.48,-1.47,-2.45,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,2634,-6
2026-01-19T19:46:00.000Z,51,99,3361,5.66,-2.29,-3.65,-2.61,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,2692,-1
2026-01-19T19:47:00.000Z,51,99,3404,8.03,-2.92,-3.96,-2.56,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,2587,6
2026-01-19T19:48:00.000Z,51,99,3395,7.22,-3.80,-2.66,-2.69,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,2881,5
2026-01-19T19:49:00.000Z,51,51,3465,7.28,-4.66,-1.84,-2.69,440.7,-433.6,-71.8,-32.2,3.40,39186,1.32,2363,0
2026-01-19T19:50:00.000Z,51,51,3700,8.12,-6.84,-0.44,-3.24,440.7,-433.6,-71.8,-32.2,3.40,39186,1.32,2234,-6
2026-01-19T19:51:00.000Z,51,99,3914,7.52,-7.04,-1.05,-2.30,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,2586,-12
2026-01-19T19:52:00.000Z,51,99,3951,8.02,-7.30,0.24,-3.27,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,2533,-12
2026-01-19T19:53:00.000Z,51,99,3962,8.16,-7.43,0.58,-3.32,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,2718,-7
2026-01-19T19:54:00.000Z,51,51,4047,8.14,-7.33,0.72,-3.46,471.1,-468.4,-46.3,21.6,3.52,58516,1.56,2803,-8
2026-01-19T19:55:00.000Z,99,51,999999,9999.99,9999.99,9999.99,9999.99,471.1,-468.4,-46.3,21.6,3.52,58516,1.56,2973,-3
2026-01-19T19:56:00.000Z,51,99,4140,8.35,-7.54,0.86,-3.47,99999.9,99999.9,99999.9,99999.9,999.99,9999999.0,99.99,2822,2
