EpochUTC,BR_daily_nT,BT_daily_nT,BN_daily_nT,PA_S1_deg,Flux_S1_3d,PA_S2_deg,Flux_S2_3d,PA_S3_deg,Flux_S3_3d,PA_S4_deg,Flux_S4_3d,PA_S5_deg,Flux_S5_3d,PA_S6_deg,Flux_S6_3d,PA_S7_deg,Flux_S7_3d,PA_S8_deg,Flux_S8_3d,PitchAngleMethod
2020-06-22 12:00:00,0.00960000013001263,-0.444300001859665,0.224799999594688,111.262201407451,NaN,156.262201407451,NaN,158.737798592549,NaN,113.737798592549,NaN,68.7377985925493,NaN,23.7377985925493,NaN,21.2622014074507,NaN,66.2622014074507,NaN,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-07-13 12:00:00,0.00860000010579825,-0.439800000190735,0.224199995398521,111.379761436537,0.113999997576078,156.379761436537,0.11591666440169,158.620238563463,0.117000001172225,113.620238563463,0.344000001748403,68.6202385634632,0.130999997258186,23.6202385634632,0.13400000333786,21.3797614365368,0.140333332121372,66.3797614365368,0.130666668216387,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-07-14 12:00:00,0.00600000005215406,-0.439444445901447,0.223888890610801,111.717754773322,0.138666664560636,156.717754773322,0.142249996463458,158.282245226678,0.140333337088426,113.282245226678,0.387333343426387,68.2822452266781,0.147333333889643,23.2822452266781,0.144666666785876,21.7177547733219,0.153333333631357,66.7177547733219,0.15766666829586,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-07-15 12:00:00,0.00200000001350418,-0.441499999165535,0.217599999904633,112.240451243077,0.161999995509783,157.240451243077,0.177999995648861,157.759548756923,0.172000000874201,112.759548756923,0.460333337386449,67.7595487569231,0.176666667064031,22.7595487569231,0.172333334883054,22.2404512430769,0.183000000814597,67.2404512430769,0.178666666150093,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-07-16 12:00:00,-0.000333333349165817,-0.440333329968982,0.215333334273762,112.543373029317,0.195666660865148,157.543373029317,0.219999998807907,157.456626970683,0.212333331505458,112.456626970683,0.567333340644836,67.456626970683,0.201000000039736,22.456626970683,0.204666669170062,22.543373029317,0.229333331187566,67.543373029317,0.214666664600372,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-07-17 12:00:00,0.000571428631831493,-0.444571431194033,0.216428573642458,112.426355072393,0.203999996185303,157.426355072393,0.228333334128062,157.573644927607,0.223333328962326,112.573644927607,0.593666672706604,67.5736449276073,0.214999998609225,22.5736449276073,0.216666668653488,22.4263550723927,0.238666663567225,67.4263550723927,0.218666662772497,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-07-18 12:00:00,0.00527272726917131,-0.442090909589421,0.221636363051154,111.816677432032,0.251333331068357,156.816677432032,0.268333335717519,158.183322567968,0.270333334803581,113.183322567968,0.705000003178914,68.1833225679677,0.260333329439163,23.1833225679677,0.270666668812434,21.8166774320323,0.289666667580605,66.8166774320323,0.271999999880791,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-07-19 12:00:00,0.00590000001247972,-0.439400005340576,0.225799998641014,111.730712831194,0.283999999364217,156.730712831194,0.286666671435038,158.269287168806,0.288999999562899,113.269287168806,0.731666664282481,68.2692871688064,0.289666667580605,23.2692871688064,0.292333334684372,21.7307128311936,0.305333331227303,66.7307128311936,0.300666670004527,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-07-20 12:00:00,0.00180000006221235,-0.439000004529953,0.222399997711182,112.265075563371,0.256999999284744,157.265075563371,0.257333338260651,157.734924436629,0.258999998370806,112.734924436629,0.659999986489614,67.7349244366291,0.250666668017705,22.7349244366291,0.264000003536542,22.2650755633709,0.267333333690961,67.2650755633709,0.276666671037674,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-07-21 12:00:00,0.000750000035623088,-0.440250001847744,0.227249998599291,112.402392288643,0.229666665196419,157.402392288643,0.217333336671193,157.597607711357,0.219999993840853,112.597607711357,0.566000004609426,67.5976077113571,0.212333336472511,22.5976077113571,0.225666667024295,22.4023922886429,0.228666663169861,67.4023922886429,0.239666670560837,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-07-22 12:00:00,0.000333333252153049,-0.442500000198682,0.224500000476837,112.456839356161,0.191333333651225,157.456839356161,0.187999998529752,157.543160643839,0.197666664918264,112.543160643839,0.519333342711131,67.5431606438387,0.187999998529752,22.5431606438387,0.211000000437101,22.4568393561613,0.206000000238419,67.4568393561613,0.202000002066294,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-07-23 12:00:00,0.000833333334109435,-0.438499997059504,0.222583334892988,112.391114194271,0.204000001152356,157.391114194271,0.207333331306775,157.608885805729,0.22166666885217,112.608885805729,0.593333343664805,67.6088858057289,0.220999995867411,22.6088858057289,0.248333334922791,22.3911141942711,0.240666662653287,67.3911141942711,0.226000001033147,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-07-24 12:00:00,-0.00270000005839393,-0.435299995541573,0.221599999070168,112.855379337885,0.19500000278155,157.855379337885,0.201333334048589,157.144620662115,0.215666671593984,112.144620662115,0.584333340326945,67.1446206621149,0.216333329677582,22.1446206621149,0.241000001629194,22.8553793378851,0.233999997377396,67.8553793378851,0.227333332101504,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-07-25 12:00:00,-0.00100000003779617,-0.438833338518937,0.219166665027539,112.630563650194,0.228333339095116,157.630563650194,0.203333333134651,157.369436349806,0.204333340128263,112.369436349806,0.567999998728434,67.3694363498058,0.201000000039736,22.3694363498058,0.228666668136915,22.6305636501943,0.228999997178713,67.6305636501942,0.230333333214124,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-07-26 12:00:00,-0.000999999954365194,-0.443999993801117,0.216799998283386,112.629044326167,0.236000006397565,157.629044326167,0.194000000754992,157.370955673833,0.192333335677783,112.370955673833,0.526000003019969,67.3709556738326,0.193000003695488,22.3709556738326,0.213333333532015,22.6290443261674,0.219666664799054,67.6290443261674,0.220000003774961,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
