DateUTC,DOY,Sector,ActiveSector,UsedInPAD,NominalDiskAngleDeg,ParticleUR,ParticleUT,PitchCosine_ScanPlaneB,PitchAngleDeg_ScanPlaneB,PitchCosine_FullB_Diagnostic,Flux_per_cm2_s_sr_MeV,FluxUncertainty_1sigma,NormalizedIntensity,NormalizedUncertainty_1sigma,Quality
2020-07-30,212,1,1,1,112.5,0.923879532511287,0.38268343236509,-0.373622076425812,111.939174324526,-0.336028198240172,29.8483338157336,0.0375336233698719,1,0.00125747800870839,valid centered 3-day active-sector mean
2020-07-30,212,2,1,1,157.5,0.38268343236509,0.923879532511287,-0.920089531408589,156.939174324526,-0.827510061548153,0.568333327770233,0.0076017080900231,0.0190407052962753,0.000254677803355848,valid centered 3-day active-sector mean
2020-07-30,212,3,1,1,202.5,-0.38268343236509,0.923879532511287,-0.92758101748972,158.060825675474,-0.834247753801421,7.84733346104622,0.0254211430856258,0.262906918338931,0.00085167712350583,valid centered 3-day active-sector mean
2020-07-30,212,4,1,1,247.5,-0.923879532511287,0.38268343236509,-0.391708123725209,113.060825675474,-0.352294426257107,1.23666671911875,0.0112445745002664,0.0414316834820068,0.000376723691502647,valid centered 3-day active-sector mean
2020-07-30,212,5,1,1,292.5,-0.923879532511287,-0.38268343236509,0.373622076425812,68.0608256754737,0.336028198240172,0.538000007470449,0.00751200602176646,0.0180244569359131,0.000251672541192458,valid centered 3-day active-sector mean
2020-07-30,212,6,1,1,337.5,-0.38268343236509,-0.923879532511287,0.920089531408589,23.0608256754737,0.827510061548153,0.545000006755193,0.00752999924761881,0.0182589758651089,0.000252275362976864,valid centered 3-day active-sector mean
2020-07-30,212,7,1,1,382.5,0.38268343236509,-0.923879532511287,0.92758101748972,21.9391743245263,0.834247753801421,0.52566667397817,0.00746767920202362,0.0176112568702606,0.000250187472712037,valid centered 3-day active-sector mean
2020-07-30,212,8,0,0,427.5,0.923879532511287,-0.38268343236509,0.391708123725209,66.9391743245263,0.352294426257107,1.83233340581258,0.0161419409187535,0.0613881303098642,0.000540798726602448,excluded: S8 behind sun shield
