B_north                 B_east                 B_down                 dB_north                 dB_east                 dB_down
15958.116967030754     -2104.927329241006     40185.62725575769     0.30283296924608294     0.03182924100610762     -0.3941557576908963     
15957.52257502183     -2104.909928883864     40186.3679799318     0.2578249781690829     0.008128883863719238     -0.39307993179681944     
15956.926546963796     -2104.8972194642206     40187.11010477554     0.2738530362039455     0.0007194642207650759     -0.3622047755343374     
15956.328524575398     -2104.88804430797     40187.8507711818     0.31327542460167024     0.016244307970282534     -0.33187118179921526     
15955.731187030755     -2104.8814492186852     40188.591248860364     0.2889129692448478     0.00124921868518868     -0.355148860362533     
15955.136851093257     -2104.873989999935     40189.33297024429     0.2754489067428949     0.018889999934799562     -0.3593702442958602     
15954.542543928077     -2104.8665457142206     40190.069980757704     0.2891560719235713     0.0264457142206993     -0.34268075770523865     
15953.94742290129     -2104.856608191899     40190.80798716392     0.2980770987105643     0.04320819189888425     -0.3480871639185352     
15953.351594664688     -2104.8436340177927     40191.54879392733     0.32280533531229594     -0.007165982207425259     -0.40719392732717097     
15952.75604857094     -2104.834827031185     40192.2888437934     0.335851429059403     -0.055972968815240165     -0.4173437934005051     
15952.162884508438     -2104.8273613615415     40193.03029935144     0.3242154915624269     -0.018538638458267087     -0.35299935143848415     
15951.57072138344     -2104.820125468685     40193.771723302336     0.30027861655980814     -0.0016745313150750007     -0.3434233023363049     
15950.977703236114     -2104.813818839221     40194.514335132684     0.2696967638858041     -0.027181160779036873     -0.3801351326837903     
15950.382907499506     -2104.809177924042     40195.25598774428     0.2575925004930468     -0.017822075958065398     -0.38478774428222096     
15949.789569039685     -2104.801950267792     40195.99502100322     0.30743096031437744     -0.008349732207989291     -0.35592100321809994     
15949.198219173612     -2104.790287299042     40196.73252642733     0.2960808263887884     -0.039512700957857305     -0.34672642733494285     
15948.605417142364     -2104.778104709757     40197.46957381572     0.26998285763693275     -0.06039529024292278     -0.35587381571531296     
15948.011858035221     -2104.763952812435     40198.20540017734     0.28714196477994847     -0.023147187564973137     -0.40650017734151334     
15947.420756227182     -2104.747043057971     40198.94379937375     0.3148437728177669     0.04304305797086272     -0.3935993737541139     
15946.825838280756     -2104.7300507142213     40199.68407528893     0.314261719244314     0.06275071422123801     -0.387475288931455     
15946.228283079865     -2104.7125511829713     40200.42221863716     0.2948169201354176     0.003251182971325761     -0.3990186371593154     
15945.631318079862     -2104.693447499935     40201.161384083585     0.3104819201380451     -0.002652500065323693     -0.33868408358830493     
15945.036437253973     -2104.673274174042     40201.902551360356     0.30206274602642225     -0.03132582595799249     -0.33265136035333853     
15944.442866137904     -2104.653547611542     40202.64072046752     0.27673386209608     -0.059752388458036876     -0.34292046751943417     
15943.850345803077     -2104.6360784597564     40203.37496298983     0.3022541969221493     -0.015721540243703203     -0.34836298983282177     
15943.258444932544     -2104.617387187435     40204.110437364834     0.316355067456243     -0.017912812565100467     -0.3649373648368055     
15942.665683570936     -2104.595714687435     40204.846127565725     0.29061642906344787     -0.015185312565336062     -0.36062756572209764     
15942.071198548618     -2104.574473258864     40205.57929403895     0.2924014513828297     0.01287325886414692     -0.38199403895123396     
15941.476393437006     -2104.551068660649     40206.311846985365     0.318906562994016     0.02896866064884307     -0.39734698536631186     
15940.88271178522     -2104.5242970758277     40207.04718732019     0.32978821477991005     0.006297075827660592     -0.3901873201903072     
15940.286700780754     -2104.4983655802926     40207.783059239824     0.28819921924514347     0.00296558029276639     -0.3701592398210778     
15939.689592588793     -2104.474766473149     40208.52116278894     0.26420741120637103     0.003966473148921068     -0.37896278893458657     
15939.09321526737     -2104.4472759151136     40209.25964812376     0.27738473262979824     -0.021224084886398487     -0.32914812376111513     
15938.5008161379     -2104.4152474329703     40209.99631374875     0.2503838621014438     -0.050852567029778584     -0.33751374875282636     
15937.9102580129     -2104.3813741740423     40210.7303527443     0.2879419871005666     -0.06512582595769345     -0.39265274430363206     
15937.319360579862     -2104.3487798883275     40211.45997591394     0.32263942013742053     -0.048420111672385246     -0.35067591394181363     
15936.72910787897     -2104.31479852672     40212.192798235366     0.32639212103094906     -0.055801473280098435     -0.35079823536943877     
15936.135097075397     -2104.283339084757     40212.928999909476     0.29780292460236524     -0.02756091524315707     -0.40219990947662154     
15935.537562655758     -2104.254380200828     40213.66640238714     0.3037373442421085     -0.029419799172046623     -0.4287023871438578     
15934.941855713794     -2104.2235510267205     40214.40257776662     0.3084442862054857     -0.01294897327943545     -0.39657776661624666     
15934.349258414684     -2104.1931563392204     40215.13481511038     0.29544158531643916     0.025656339220404334     -0.3678151103813434     
15933.757354798614     -2104.1623743302916     40215.86799147197     0.292745201386424     0.020374330291815568     -0.35509147196717095     
15933.166477722723     -2104.1275122097563     40216.602023257685     0.2900222772768757     0.03311220975638207     -0.33152325768605806     
15932.576608191473     -2104.0915128347556     40217.334940623754     0.2639918085260433     0.021112834755513177     -0.31354062375612557     
15931.987298169151     -2104.0576893749353     40218.066762074646     0.2774018308482482     -0.01841062506491653     -0.32746207464515464     
15931.397376316469     -2104.0219927677917     40218.79874486482     0.31812368353166676     -0.025707232208333153     -0.3127448648228892     
15930.803968593256     -2103.9838085267206     40219.52948863714     0.32373140674280876     -0.0021914732792538416     -0.3553886371446424     
15930.209002611115     -2103.9484617410058     40220.26261700769     0.3375973888851149     -0.04093825899417425     -0.4379170076936134     
15929.613728749506     -2103.9180636829706     40220.99462564608     0.30327125049370807     -0.04783631702957791     -0.42742564608488465     
15929.021455892367     -2103.888244441899     40221.726075556806     0.2697441076325049     -0.032355558100789494     -0.3937755568040302     
15928.429350312008     -2103.8592686606494     40222.46355511036     0.24524968799232738     -0.03913133935066071     -0.3345551103557227     
15927.835774508432     -2103.8331084374354     40223.19991810143     0.2314254915672791     -0.0584915625645408     -0.33321810143388575     
15927.241441852188     -2103.8065529910064     40223.93118839161     0.2931581478133012     -0.02924700899347954     -0.377288391609909     
15926.649618146828     -2103.781667142792     40224.66122064608     0.34528185317140014     -0.0033328572080790764     -0.40782064607628854     
15926.057419195935     -2103.756103616007     40225.39427560144     0.3525808040649281     0.008503616006692027     -0.39697560143395094     
15925.463808682543     -2103.73142991065     40226.12589975322     0.3280913174567104     0.02832991064997259     -0.33109975321713137     
15924.868690445934     -2103.708076830292     40226.858040623745     0.30140955406568537     0.040576830292138766     -0.3334406237481744     
15924.272667611116     -2103.683235178506     40227.595071762145     0.28213238888383785     -0.0025648214941611513     -0.37787176214624196     
15923.676152923612     -2103.659807276721     40228.33167633805     0.2896470763880643     0.0009072767211364408     -0.39287633804633515     
15923.079676405756     -2103.638323973149     40229.06656397196     0.29992359424431925     0.038923973148939695     -0.3829639719624538     
15922.484652812009     -2103.6164926785073     40229.80384598089     0.2678471879917197     0.007392678507130768     -0.379045980887895     
15921.891619463791     -2103.592027343684     40230.539708659475     0.29458053620874125     -0.05687265631604532     -0.3659086594780092     
15921.29941171826     -2103.5715351785066     40231.27087127108     0.32658828173953225     -0.04986482149342919     -0.34777127108100103     
15920.704767789683     -2103.553319843685     40232.000033949655     0.29653221031730936     -0.0009801563146538683     -0.30003394965751795     
15920.108896026297     -2103.5350779017203     40232.73026848089     0.2579039737029234     -0.028222098279456986     -0.32146848089178093     
15919.51103877183     -2103.517961941899     40233.46313118179     0.28446122816967545     -0.025738058101069328     -0.4054311817890266     
15918.909985937007     -2103.5007328794     40234.19886964162     0.33541406299264054     -0.0035671206001097744     -0.39416964162228396     
15918.3124377004     -2103.4817327231494     40234.93166892732     0.33566229959978955     -0.009767276850652706     -0.3464689273168915     
15917.719460646833     -2103.461455178506     40235.65975944073     0.28363935316701827     -0.006744821493612108     -0.3510594407271128     
15917.129017120043     -2103.439032879399     40236.39012298983     0.27948287995604915     -0.034867120601120405     -0.3934229898295598     
15916.54072080308     -2103.413634888327     40237.12624026661     0.2788791969214799     -0.0021651116730936337     -0.3500402666104492     
15915.951492588796     -2103.3850213392207     40237.865496204104     0.29440741120379244     0.00732133922065259     -0.3479962041019462     
15915.360548861114     -2103.3566808035066     40238.60392499874     0.3061511388859799     -0.013619196493436903     -0.42442499873868655     
15914.770849262899     -2103.326883169578     40239.340623793396     0.28095073710028373     0.002483169578226807     -0.3987237933979486     
15914.18223272272     -2103.2924585267206     40240.07529118178     0.28016727728027035     -0.006941473279312049     -0.36589118178380886     
15913.590237432545     -2103.2567127231496     40240.809301159476     0.2950625674548064     -0.03728727685029298     -0.381401159473171     
15912.996856562007     -2103.224273571364     40241.5436427443     0.26944343799186754     -0.07852642863599613     -0.38774274430033984     
15912.403592834326     -2103.191884575828     40242.27865073536     0.2743071656750544     -0.05111542417171222     -0.3889507353596855     
15911.809601606652     -2103.1553034374356     40243.015936070195     0.2980983933484822     -0.027896562564365013     -0.36243607019423507     
15911.215238593259     -2103.117533124935     40243.75310225321     0.2939614067418006     -0.017666875065060594     -0.3636022532155039     
15910.622576941472     -2103.0804760490423     40244.48620999876     0.30352305852829886     0.004576049042498198     -0.34130999875924317     
15910.031421048618     -2103.0409557588637     40245.21843319071     0.34657895138298045     -0.015944241136367054     -0.37293319070886355     
15909.439698749506     -2102.9994925892206     40245.95619031126     0.34530125049423077     -0.021107410779222846     -0.35349031125952024     
15908.845153258439     -2102.960275825827     40246.69463537821     0.3345467415620078     -0.004324174172779749     -0.28573537820921047     
15908.248556383436     -2102.923489955292     40247.425913815714     0.32794361656306137     -0.003710044707986526     -0.3029138157144189     
15907.650365713791     -2102.885994866006     40248.15881544519     0.2860342862095422     -0.005605133993867639     -0.336115445192263     
15907.053554798616     -2102.849861830292     40248.889578592505     0.2836452013834787     -0.013938169708126225     -0.3883785925063421     
15906.457601271833     -2102.813879397257     40249.6162222309     0.2952987281660171     -0.01082060274302421     -0.4170222308966913     
15905.86073620486     -2102.773800357077     40250.34719341393     0.26936379513972497     -0.004199642922685598     -0.41779341392975766     
15905.264171093262     -2102.7329805133277     40251.08174412823     0.24182890673728252     -0.02201948667243414     -0.3882441282257787     
15904.667853414687     -2102.694147656185     40251.815055802326     0.2552465853132162     -0.045752343814911     -0.3785558023228077     
15904.071848191474     -2102.6576553124355     40252.54598229786     0.29755180852589547     -0.020344687564374908     -0.37238229785725707     
15903.477733437014     -2102.6235762499355     40253.27548176213     0.3377665629868716     0.007376249935532542     -0.36458176212909166     
15902.884074285224     -2102.592593057971     40254.00752075769     0.336525714776144     0.0017930579710991879     -0.35072075769130606     
15902.287896673615     -2102.5597560267206     40254.740661940734     0.3021033263848949     -0.029543973279487545     -0.352861940737057     
15901.689803861118     -2102.5242098213635     40255.474065378214     0.27699613888216845     -0.007290178636594646     -0.35566537821432576     
15901.096863437007     -2102.4911861606492     40256.20666196305     0.2786365629926877     -0.026213839350930357     -0.3320619630467263     
15900.506429396828     -2102.4585940847564     40256.940141538944     0.28077060317264113     -0.07440591524346019     -0.4020415389459231     
15899.916682477187     -2102.423851741007     40257.67717526662     0.2711175228123466     -0.03724825899280404     -0.4480752666204353     
15899.327796182542     -2102.3896208704705     40258.41489437375     0.2902038174579502     -0.024579129529683996     -0.3767943737548194     
15898.737108280755     -2102.355486249935     40259.15374749876     0.31679171924588445     -0.00881375006520102     -0.376247498767043     
15898.145922343258     -2102.32242321422     40259.89051394965     0.3070776567419671     0.044223214219982765     -0.3171139496480464     
15897.554339195938     -2102.2888722990424     40260.624955088046     0.30706080406162073     0.045372299042355735     -0.2929550880435272     
15896.96091372719     -2102.2555439508274     40261.36008966394     0.3073862728106178     -0.01325604917246892     -0.35178966393868905     
15896.365466829862     -2102.2248464285058     40262.096512141594     0.3077331701369985     -0.03865357149425108     -0.39991214159090305     
15895.768758704864     -2102.1944581249345     40262.83190604786     0.32834129513685184     -0.041841875065529166     -0.4052060478570638     
15895.172749865578     -2102.1627027901136     40263.56565515501     0.3011501344226417     -0.07289720988637782     -0.3755551550129894     
15894.578237878972     -2102.130126182971     40264.297575088036     0.2555621210285608     -0.03867381702912098     -0.34977508803422097     
15893.982258972723     -2102.0977251115423     40265.028527074646     0.2554410272769019     0.03372511154248059     -0.3668270746493363     
15893.387168972726     -2102.0680680802925     40265.757386070174     0.29533102727509686     0.010768080292564264     -0.38238607017410686     
15892.79170819147     -2102.037521049042     40266.4873534809     0.3565918085314479     -0.024378950958180212     -0.3585534809026285     
15892.195760111119     -2102.006542187435     40267.21992185143     0.3266398888808908     0.002642187434958032     -0.371221851426526     
15891.599898816472     -2101.9778182142204     40267.94959932911     0.30310118352826976     0.009218214220254595     -0.3603993291108054     
15891.001418615586     -2101.949528906185     40268.675945043404     0.30008138441371557     -0.016871093814643245     -0.32844504340027925     
15890.402721182543     -2101.9192408704707     40269.40507423984     0.29017881745676277     -0.011159129529460188     -0.31947423984092893     
15889.805461584332     -2101.885118102613     40270.13306055679     0.2826384156687709     -0.018881897387018398     -0.3448605567900813     
15889.207316718257     -2101.8453314508283     40270.86245031125     0.2803832817426155     -0.02156854917166129     -0.34955031124991365     
15888.61052642808     -2101.8058552901134     40271.595936226426     0.2913735719212127     -0.04574470988654866     -0.3509362264230731     
15888.016639329862     -2101.768839419578     40272.32847522197     0.2878606701378885     -0.04416058042215809     -0.393675221966987     
15887.422213503969     -2101.730367499936     40273.05986825768     0.27468649603179074     -0.011732500063772022     -0.42066825768415583     
15886.828157834327     -2101.6906729686852     40273.789745780006     0.2830421656726685     -0.03612703131466333     -0.4185457800049335     
15886.233784753973     -2101.653721674042     40274.52201363714     0.2935152460268     -0.04687832595800501     -0.40741363714187173     
15885.636210847722     -2101.615659531185     40275.25990638268     0.30858915227690886     -0.036840468815171334     -0.39020638267538743     
15885.037145044153     -2101.573448593685     40275.996692878216     0.3599549558475701     -0.04005140631488757     -0.3689928782187053     
15884.440292187004     -2101.529993236542     40276.73086665054     0.32150781299606024     -0.017306763458236674     -0.3237666505447123     
15883.847639910224     -2101.4864226338627     40277.46585459697     0.28836008977668826     -0.0028773661374543735     -0.33895459696941543     
15883.25453470933     -2101.441238459756     40278.19915910589     0.27906529067149677     -0.02186154024411735     -0.3587591058894759     
15882.658790512907     -2101.396264441899     40278.93361028892     0.26130948709214863     -0.030335558100887283     -0.37691028892004397     
15882.06348252183     -2101.3542061606495     40279.66934939608     0.2875174781711394     0.02220616064960268     -0.3824493960783002     
15881.468644664687     -2101.3123810936845     40280.40670537822     0.30585533531302644     0.018581093684588268     -0.3893053782230709     
15880.872318503974     -2101.2715637052925     40281.144478503214     0.31158149602561025     -0.019236294707752677     -0.37127850321121514     
15880.27632232093     -2101.2312202677917     40281.882722655006     0.33517767907142115     -0.056779732208269706     -0.3237226550045307     
15879.681077454865     -2101.1917337499353     40282.62103180678     0.32432254513514636     -0.014566250064490305     -0.34613180678570643     
15879.085221137906     -2101.1549244195785     40283.35690162822     0.2723788620933192     0.01622441957852061     -0.35690162821993     
15878.48906745487     -2101.1172818079704     40284.08772207465     0.28093254513078136     -0.017018192029809143     -0.3668220746476436     
15877.894857968258     -2101.0804694419003     40284.81702370411     0.29684203174110735     -0.039330558099663904     -0.33152370410971344     
15877.303071428081     -2101.0437838838634     40285.54598151661     0.2764285719185864     -0.017516116136448545     -0.3323815166077111     
15876.710936762902     -2101.007146205292     40286.27351919518     0.28426323709754797     -0.00225379470793996     -0.40721919517818606     
15876.122850669153     -2100.973828258864     40287.00395120412     0.29504933084717777     0.0138282588641232     -0.4067512041219743     
15875.53253515576     -2100.9407456919     40287.73770716392     0.28316484423885413     -0.006054308100374328     -0.38170716392050963     
15874.93792845933     -2100.907086116006     40288.46839850322     0.2711715406694566     -0.03701388399395     -0.3755985032184981     
15874.34260799058     -2100.8741579463644     40289.19786767733     0.263992009418871     -0.04564205363567453     -0.3459676773272804     
15873.74483792362     -2100.8421011606492     40289.92987703     0.3066620763802348     -0.03789883935087346     -0.3523770300016622     
15873.144797209326     -2100.80591053565     40290.66406374877     0.30990279067373194     -0.015389464349937043     -0.339363748775213     
15872.543847521829     -2100.7679158704705     40291.39646225323     0.29995247817169     -0.017184129529596248     -0.34456225323083345     
15871.94373682986     -2100.7302439508276     40292.12886892733     0.329163170139509     -0.015356049172623898     -0.3705689273265307     
15871.3454092629     -2100.694750825828     40292.866075936254     0.32439073709974764     -0.013549174171657796     -0.3938759362572455     
15870.747789664692     -2100.6585913615427     40293.6035910925     0.32311033530822897     -0.03490863845718195     -0.40759109249484027     
15870.146468258441     -2100.6193162052923     40294.339325333574     0.343231741559066     -0.0023837947078391153     -0.422225333575625     
15869.542566003976     -2100.5793885267203     40295.07424441839     0.34783399602383724     0.0036885267204525007     -0.3754444183941814     
15868.936933682546     -2100.5392493972568     40295.8123900434     0.3237663174550107     -0.013150602743280615     -0.3708900433994131     
15868.32840950844     -2100.4965571651132     40296.55080745412     0.2836904915602645     -0.049742834886728815     -0.3772074541193433     
15867.718289954866     -2100.453787232078     40297.2850578559     0.2977100451334991     -0.07541276792198914     -0.3355578558985144     
15867.108613749508     -2100.4109641293994     40298.01665580232     0.2622862504922523     -0.04013587060080681     -0.36605580231844215     
15866.498316539688     -2100.3665025668993     40298.75121923983     0.2574834603128693     -0.02589743310090853     -0.383419239828072     
15865.886474352184     -2100.3241805356497     40299.48630814607     0.29652564781645196     -0.021219464350451744     -0.3202081460694899     
15865.274308905762     -2100.284255446364     40300.22078957465     0.283091094237534     -0.016144553635967895     -0.28948957465036074     
15864.6636813388     -2100.245052388328     40300.95527138268     0.2820186612007092     0.004852388327890367     -0.34167138268094277     
15864.051465669154     -2100.206525223149     40301.68822848089     0.3296343308466021     -0.003974776851009665     -0.39282848088623723     
15863.437876137903     -2100.1680774552924     40302.421451070186     0.3615238620968739     -0.016622544707388442     -0.3717510701826541     
15862.826242499514     -2100.131694776721     40303.15399165054     0.3462575004868995     -0.029905223279001802     -0.3508916505452362     
15862.216981472724     -2100.0974587722567     40303.88638185144     0.32501852727546066     -0.016841227743498166     -0.3854818514373619     
15861.60866075844     -2100.0638713392204     40304.61798553447     0.2819392415603943     0.02847133922023204     -0.4021855344690266     
15861.002195825402     -2100.0287753570783     40305.347045556795     0.26350417459798336     0.027275357078451634     -0.3666455567945377     
15860.397232320936     -2099.993825312435     40306.079734753206     0.2746676790629863     0.006525312435314845     -0.35383475320850266     
15859.791757923618     -2099.9611008035067     40306.813748614826     0.2891420763826318     -0.010399196493381169     -0.37734861482749693     
15859.187228682546     -2099.930778169578     40307.54776138268     0.29797131745363004     -0.037321830422115454     -0.3771613826829707     
15858.583441762907     -2099.9008979240425     40308.28527720857     0.3136582370934775     -0.0187020759576626     -0.38117720856826054     
15857.976319218258     -2099.8701796204705     40309.02015861482     0.30768078174151015     0.007179620470651571     -0.34215861481789034     
15857.36807720933     -2099.8403569642205     40309.75162374876     0.30062279066987685     -0.04114303577944156     -0.3809237487585051     
15856.761812410225     -2099.8108829910066     40310.489872788945     0.3042875897754129     -0.04451700899335265     -0.405772788944887     
15856.15463595933     -2099.7804273213637     40311.23436321303     0.2857640406691644     -0.029972678636113415     -0.3851632130317739     
15855.54550752183     -2099.7469678347575     40311.97720392732     0.28449247816934076     -0.038332165242536576     -0.401203927322058     
15854.939634932542     -2099.7134548213635     40312.716917565725     0.3153650674576056     -0.024645178636546916     -0.3534175657259766     
15854.336801628979     -2099.680426339221     40313.4554352443     0.33489837102206366     -0.04267366077920087     -0.3488352443018812     
15853.735027142371     -2099.646989307971     40314.19550111483     0.33717285762941174     -0.01721069202903891     -0.35240111483290093     
15853.13304763344     -2099.6120074329715     40314.934158146076     0.3018523665596149     0.016007432971491653     -0.36835814607911743     
15852.527853370044     -2099.5726125892206     40315.67242236483     0.29974662995664403     -0.009687410779406491     -0.36942236482718727     
15851.922798325404     -2099.531776406185     40316.411382476435     0.3045016745963949     -0.02642359381479764     -0.33838247643871     
15851.318103347725     -2099.488806674042     40317.14962720858     0.30629665227570513     -0.03219332595836022     -0.3627272085795994     
15850.714469887902     -2099.4461051338635     40317.88727278893     0.3184301120982127     -0.014994866136476048     -0.37717278893251205     
15850.111448950402     -2099.4071850668997     40318.623852788915     0.2666510495982948     -0.009714933100440248     -0.3760527889171499     
15849.507756003972     -2099.364547209757     40319.357819150544     0.2588439960290998     -0.049152790243169875     -0.39491915054532     
15848.903547945938     -2099.319974241007     40320.09366421751     0.28335205406256136     -0.057125758993151976     -0.3653642175049754     
15848.299317477191     -2099.2798307365424     40320.827860913916     0.2922825228088186     -0.029569263457688066     -0.2952609139174456     
15847.694307120046     -2099.2416697544     40321.55832294519     0.28789287995459745     -0.007830245599961927     -0.33252294518752024     
15847.087259910224     -2099.204839397256     40322.28913062375     0.29264008977588674     -0.005660602744228527     -0.3952306237479206     
15846.479540557542     -2099.170270513328     40323.01933437375     0.3357594424578565     -0.02342948667183009     -0.3983343737490941     
15845.872228548618     -2099.1367975668995     40323.749730445175     0.3336714513825427     -0.009902433100251073     -0.39023044517671224     
15845.264023816473     -2099.1040413838637     40324.48002301215     0.32867618352611316     0.013941383863766532     -0.3466230121484841     
15844.656328437011     -2099.0721737276135     40325.21324725322     0.3144715629878192     0.017473727613378287     -0.35004725321778096     
15844.047104887899     -2099.0409129686855     40325.94726031125     0.3126951121012098     0.02241296868533027     -0.35686031125078443     
15843.437519419156     -2099.0103272990427     40326.679764619286     0.341780580843988     0.008327299042775849     -0.3812646192891407     
15842.8308883254     -2098.981068459757     40327.41233832465     0.3157116746006068     0.01366845975690012     -0.38163832464488223     
15842.22611399505     -2098.953358504399     40328.14187093625     0.3062860049503797     -0.0235414956009663     -0.36157093624933623     
15841.620924798617     -2098.9241444195773     40328.870450177325     0.28507520138373366     -0.027955580422712956     -0.3823501773222233     
15841.010240178079     -2098.8932296651137     40329.60196894964     0.2711598219211737     0.021029665113928786     -0.38246894963958766     
15840.397214419154     -2098.863999732079     40330.33284986482     0.2979855808462162     -0.03900026792098288     -0.34794986481574597     
15839.786505803078     -2098.835791607078     40331.06555727554     0.2993941969216394     -0.06430839292170276     -0.35465727554401383     
15839.175667588797     -2098.8051146651137     40331.80282649428     0.2825324112018279     -0.04798533488610701     -0.3834264942779555     
15838.565203816474     -2098.7729307142204     40332.53915673982     0.289496183526353     -0.044769285779693746     -0.36015673982183216     
15837.956938213796     -2098.737935245471     40333.274139842506     0.2949617862032028     -0.036464754528878984     -0.3600398425041931     
15837.349777566476     -2098.703419174043     40334.00828810144     0.28202243352279766     -0.025780825957099296     -0.3784881014362327     
15836.741888169156     -2098.6701697544     40334.74071486482     0.28681183084518125     -0.010630245600168564     -0.3403148648212664     
15836.133674084325     -2098.6332797320783     40335.47655696305     0.325825915675523     -0.043120267921494815     -0.32525696304946905     
15835.525663057548     -2098.5948251338637     40336.21331316841     0.3332369424515491     -0.031774866136402125     -0.38261316841089865     
15834.917678816473     -2098.5555352008278     40336.94676502108     0.3417211835276248     0.0007352008278758149     -0.4249650210767868     
15834.310586606649     -2098.514504665114     40337.67999080233     0.35361339335031516     -0.014995334885952616     -0.41219080232986016     
15833.70332256648     -2098.472231964221     40338.41503232018     0.3001774335207301     -0.014368035779170896     -0.3853323201838066     
15833.095985803084     -2098.4313445535063     40339.15296461928     0.25091419691671035     0.009444553506455122     -0.33896461928088684     
15832.487943905766     -2098.389608169578     40339.89041386037     0.255856094234332     0.003108169577899389     -0.3168138603650732     
15831.878373057547     -2098.3446935267216     40340.62412017734     0.30412694245387684     -0.02360647327850529     -0.35822017733880784     
15831.26734078076     -2098.3055566293997     40341.358347565714     0.33835921924037393     -0.02454337060044054     -0.3619475657105795     
15830.656259910227     -2098.269938549042     40342.09329091394     0.31554008977218473     -0.003261450958234491     -0.36379091393609997     
15830.043945155761     -2098.2328861160063     40342.828182029996     0.3304548442392843     -0.014813883993610943     -0.3634820299994317     
15829.430443570935     -2098.1952653570775     40343.5649873425     0.3235564290662296     -0.006134642922461353     -0.3591873424957157     
15828.81595484326     -2098.155959196364     40344.30157022197     0.27854515673971036     -0.04484080363590692     -0.39237022196903126     
15828.202210200405     -2098.1172117186857     40345.03970890502     0.2943897995955922     -0.046988281314497726     -0.3950089050194947     
15827.589450133442     -2098.0798823436844     40345.77847662822     0.3134498665567662     0.007082343684487569     -0.36357662821683334     
15826.976914709336     -2098.0434958035066     40346.515763280004     0.3241852906649001     -0.014304196493412746     -0.38776328000676585     
15826.36564263344     -2098.0053146651135     40347.251527900546     0.31075736656021036     -0.016785334886662895     -0.4045279005440534     
15825.756641115582     -2097.9649270758277     40347.98642658358     0.30375888441813004     -0.0021729241721004655     -0.33072658357559703     
15825.149683704869     -2097.925689531185     40348.71834042285     0.3140162951312959     -0.02701046881475122     -0.32784042284765746     
15824.541115222728     -2097.8887030579704     40349.44894852554     0.2955847772718698     -0.027996942029858474     -0.35024852553760866     
15823.927803794157     -2097.853647879399     40350.18454102554     0.28989620584252407     -0.026152120601182105     -0.3910410255411989     
15823.3128902004     -2097.8185217186856     40350.920835288925     0.27890979960102413     -0.047578281314599735     -0.4201352889285772     
15822.702451651294     -2097.7814595535065     40351.65592716393     0.2730483487066522     -0.062640446493333     -0.3586271639287588     
15822.094906539694     -2097.7440798883276     40352.39086057911     0.3081934603051195     -0.007120111672520579     -0.328260579110065     
15821.486081294157     -2097.704259084757     40353.12692859251     0.3030187058429874     0.03365908475689139     -0.3353285925113596     
15820.879057856657     -2097.6626563615428     40353.86444080234     0.29704214334378776     0.017456361542826926     -0.35684080234204885     
15820.272606584329     -2097.619052366007     40354.59912997643     0.3144934156716772     0.0003523660070641199     -0.36982997642917326     
15819.662877990584     -2097.5769035043995     40355.33036689607     0.3415220094157121     -0.03789649560030739     -0.35846689607569715     
15819.053775445944     -2097.5362640401136     40356.06111790054     0.3150245540564356     -0.030735959886442288     -0.4130179005442187     
15818.445486271834     -2097.492672924042     40356.794870913924     0.29061372816613584     0.004472924042147497     -0.4020709139222163     
15817.837207700408     -2097.4481957142207     40357.5260285925     0.3250922995921428     -0.015004285779468773     -0.3465285925049102     
15817.22970921826     -2097.4033663392206     40358.25583794517     0.32079078173956077     -0.05673366077917308     -0.3611379451758694     
15816.623322655762     -2097.3575208481493     40358.9900012041     0.2962773442377511     -0.08837915185085876     -0.4096012041045469     
15816.016546316474     -2097.3123814508285     40359.721157163935     0.2804536835265026     -0.09991854917143428     -0.3653571639370057     
15815.40790890576     -2097.268966093685     40360.45124093626     0.26429109424134367     -0.06523390631491566     -0.31824093625618843     
15814.797328615585     -2097.2253501785062     40361.17929298982     0.3048713844145823     0.009650178506035445     -0.36089298982551554     
15814.186790669157     -2097.1819745088637     40361.90490966392     0.3416093308424024     0.037174508863699884     -0.33300966391834663     
15813.576816383442     -2097.1407380133273     40362.63381915054     0.3069836165577726     0.007938013327475346     -0.3388191505437135     
15812.96585968701     -2097.0993177231494     40363.36300669518     0.29474031298923364     0.024117723149174708     -0.3374066951801069     
15812.35224104862     -2097.056063816899     40364.0922350434     0.3134589513792889     0.019063816899233643     -0.36603504340018844     
15811.736603035226     -2097.0114875222566     40364.823607744285     0.308796964774956     -0.010512477743304771     -0.4142077442884329     
15811.123788414683     -2096.966961182971     40365.556493704105     0.30001158531740657     -0.03253881702903527     -0.37219370410457486     
15810.512765088799     -2096.9251419865423     40366.28990457464     0.3181349112019234     -0.03825801345783475     -0.34830457463976927     
15809.899035646831     -2096.882118526721     40367.02084720857     0.3186643531680602     -0.011781473278915655     -0.3506472085718997     
15809.285879530766     -2096.8363138838636     40367.75415865947     0.3230204692335974     -0.00878611613643443     -0.3912586594669847     
15808.675634731653     -2096.7916687276133     40368.49194111482     0.3389652683472377     -0.03923127238658708     -0.3835411148247658     
15808.067029262902     -2096.7506252677927     40369.228242476434     0.3121707370974036     -0.045374732207164925     -0.3983424764373922     
15807.458220937016     -2096.7129328794003     40369.959878927315     0.2738790629828145     -0.041367120599716145     -0.42827892731293105     
15806.84762651737     -2096.6774357142217     40370.69381665056     0.2835734826294356     -0.044764285778455815     -0.36861665055766935     
