TimeUTC,B_NullDistance_km,B_NullDistance_L,B_Type,B_Eta_percent,B_Xi_percent,B_Good,B_Near,V_NullDistance_km,V_NullDistance_L,V_Type,V_Alpha_percent,V_Good,V_Near,ScrewAgreement
2015-10-01T18:08:24.011208Z,987.8652099839717,31.664973231850635,B,25.23932151386407,13.619590145603672,True,False,5540.607494290318,177.59830614719243,S-,47.00567449338962,False,False,
2015-10-01T18:08:24.161208Z,1254.783465619359,40.22057814534142,B,18.464431278908453,10.814036079444088,True,False,4554.453166465793,145.98753052640555,S-,10.87668271979401,True,False,
2015-10-01T18:08:24.311208Z,1414.581620937362,45.34249689199055,B,15.327682362954896,9.879670183934506,True,False,3562.9022053462736,114.20400193332725,Bs,76.68860529977326,False,False,
2015-10-01T18:08:24.461208Z,1569.52500722477,50.308888568096826,B,16.848440081893617,10.262695950910782,True,False,3286.5744286884815,105.3464621095818,Bs,87.58201508951603,False,False,
2015-10-01T18:08:24.611208Z,1600.3424157432796,51.296585970036695,B,16.589647191740323,9.85845289964996,True,False,2756.9847537103506,88.37102862833206,Bs,98.64061235915085,False,False,
2015-10-01T18:08:24.761208Z,1627.2767643697996,52.159813689417454,B,14.6265119175332,9.418087624072035,True,False,2426.3949907059778,77.77429962946285,Bs,116.86618225344233,False,False,
2015-10-01T18:08:24.911208Z,1516.9995788953509,48.62494587340818,B,13.910386684272513,8.443869439357902,True,False,1889.1296973229973,60.55296953151991,Bs,116.0770070147324,False,False,
2015-10-01T18:08:25.061215Z,1366.785575263509,43.80998654456281,B,9.875757350591483,6.3383453398274865,True,False,2933.6797544978144,94.03411398004164,Bs,243.76724018302696,False,False,
2015-10-01T18:08:25.211215Z,1266.592810623104,40.598390270411095,Bs,6.65814023754936,4.821911695116979,True,False,7698.309482952332,246.7556820076619,Bs,13.966554781253746,True,False,1.0
2015-10-01T18:08:25.361215Z,1204.0143465381684,38.59246507358222,Bs,5.202825917652426,4.161324403665613,True,False,9083.87174677772,291.16679890766244,Bs,174.15751752446258,False,False,
2015-10-01T18:08:25.511215Z,1231.2813226731103,39.46637263338553,Bs,3.296384336362148,2.6753458432161197,True,False,11546.239989592377,370.0926843870674,Bs,335.41349319567945,False,False,
2015-10-01T18:08:25.661215Z,1183.9051493876552,37.947737901688846,Bs,3.5415140070413123,2.812020078394151,True,False,12729.354620480803,408.01428479764854,B,123.0637771231236,False,False,
2015-10-01T18:08:25.811215Z,1238.154661918986,39.68651304553459,Bs,4.565004544825862,3.8347957685847733,True,False,9821.843960375325,314.8191017271679,B,144.06016736186325,False,False,
2015-10-01T18:08:25.961215Z,1378.0930279098413,44.171855533628346,Bs,2.571513776098987,2.294372538290843,True,False,11200.099455997222,358.9954851472809,B,61.42951769009254,False,False,
2015-10-01T18:08:26.111221Z,1667.2763134233292,53.440898367036475,Bs,2.1209966155920856,2.0468624413382757,True,False,21306.602674355418,682.9365827966084,B,15.884196714840183,True,False,
2015-10-01T18:08:26.261221Z,2262.588240213727,72.52216454187847,Bs,0.3160734156530106,0.34480552743272946,True,False,26126.545972958826,837.4275231727057,B,56.46394820412817,False,False,
2015-10-01T18:08:26.411221Z,3035.1344665668134,97.2841819159234,Bs,0.10340778323575875,0.13458624293767615,True,False,17011.679733731093,545.2698600809393,B,956.7374341940334,False,False,
2015-10-01T18:08:26.561221Z,3710.6353229660226,118.93553527113816,Bs,2.176417874791597,3.3948749332308754,True,False,8948.293926641787,286.8161474509741,B,770.9664988921801,False,False,
2015-10-01T18:08:26.711221Z,4275.168574485478,137.0300017941126,Bs,5.178465239739859,10.135607117071396,True,False,5395.714799663233,172.9463518914824,B,15.663481601081228,True,False,
2015-10-01T18:08:26.861221Z,4945.768765016353,158.52409739649764,Bs,5.883269615495512,13.62891533191053,True,False,4145.813889439165,132.88356897030016,Bs,397.9640213861393,False,False,
2015-10-01T18:08:27.011227Z,6550.201934640459,209.94968765189432,Bs,4.419504916895748,11.638721036494674,True,False,3489.814633840214,111.85693199212493,Bs,39.4997696993514,True,False,1.0
2015-10-01T18:08:27.161227Z,8868.394661441911,284.252712752706,Bs,6.551592875692358,17.75893662178468,True,False,3458.143525988979,110.8415576749661,Bs,17.161056397083705,True,False,1.0
2015-10-01T18:08:27.311227Z,8786.154981280488,281.61613132226574,Bs,6.714872396608429,16.921357307310682,True,False,3552.682334300153,113.87150089364282,Bs,8.670364887869258,True,False,1.0
2015-10-01T18:08:27.461227Z,11008.583737593977,352.84923566626213,Bs,8.729371794312526,20.37249833457958,True,False,3314.201263252204,106.22741403048875,Bs,67.31034920989055,False,False,
2015-10-01T18:08:27.611227Z,15835.076783353301,507.5478198173469,Bs,6.804089854683081,16.728145352799206,True,False,3199.3522148562793,102.54602890117701,Bs,62.73517236568682,False,False,
2015-10-01T18:08:27.761227Z,19599.9113848301,628.21740292797,Bs,7.352692945370172,17.63148660116348,True,False,3256.470705649813,104.37657238581814,Bs,119.51292209443028,False,False,
2015-10-01T18:08:27.911227Z,60881.093242463445,1951.3598275199977,Bs,8.319288841099691,19.313110715169003,True,False,4402.97809087569,141.12418339414603,Bs,69.72343829558602,False,False,
2015-10-01T18:08:28.061234Z,130189.72145401734,4172.82986032548,Bs,8.22561249268984,18.220908873969186,True,False,14422.713147130615,462.27557302603316,B,59.90295425284653,False,False,
2015-10-01T18:08:28.211234Z,2751311.7126701544,88184.61819210465,Bs,9.267804934300944,19.715031526181665,True,False,43547.01400033354,1395.7621687652208,A,232.65007401318508,False,False,
2015-10-01T18:08:28.361234Z,176423.90200813458,5654.699455503906,S+,7.076547253611188,14.704536839761449,True,False,10625.868451947594,340.57795948030747,A,45.708487314084216,False,False,
2015-10-01T18:08:28.511234Z,82565.36982264133,2646.361055886792,S+,4.943494188814331,10.150927287799812,True,False,5934.710258776346,190.21759534940966,As,123.43968525343064,False,False,
2015-10-01T18:08:28.661234Z,103793.14673851317,3326.7403616411093,S+,2.722294877791462,5.578237355252124,True,False,4304.865804044551,137.97800020306778,As,13.003446204644884,True,False,
2015-10-01T18:08:28.811234Z,114921.08265382523,3683.4009807166954,S+,2.1341079111188814,4.408214592956506,True,False,3280.657653012642,105.15022428828706,As,32.95814281939761,True,False,
2015-10-01T18:08:28.961234Z,198883.70111498074,6374.520852609607,S+,2.340282332592886,4.886043925403623,True,False,3086.700032207027,98.93336462840165,As,40.0170322325655,False,False,
2015-10-01T18:08:29.111240Z,527536.4002686697,16908.2961699077,Bs,0.15213235812834497,0.32581925760606284,True,False,2826.959772072001,90.60810412753416,As,48.78411864095128,False,False,
2015-10-01T18:08:29.261240Z,142494.28993066325,4567.135940651815,S-,1.9698456355557938,4.303268601546938,True,False,2680.3737371784723,85.90962652190285,As,79.73900211147695,False,False,
2015-10-01T18:08:29.411240Z,43414.96642324364,1391.505760769043,S-,3.315240147444782,7.214071688919731,True,False,2804.06293988656,89.8738397347264,As,134.44983412441803,False,False,
2015-10-01T18:08:29.561240Z,47608.159244697774,1525.8997125029675,S-,3.07941674314839,6.775780039293815,True,False,3069.5322385385452,98.38226124708237,As,0.06751133853762471,True,False,
2015-10-01T18:08:29.711240Z,66315.8380843272,2125.4991022608597,S-,2.115885738033354,4.927360556513514,True,False,3560.623004340662,114.12207427118462,As,97.66822307442261,False,False,
2015-10-01T18:08:29.861240Z,274888.7329314973,8810.481932073033,S-,3.0284143441480476,7.134291904858463,True,False,4340.083647836944,139.10438654639964,As,92.17567553884298,False,False,
2015-10-01T18:08:30.011247Z,127803.19774716516,4096.222208560617,As,4.588477604735588,10.748910635495536,True,False,5372.030068102577,172.1790163149911,As,97.1584215975127,False,False,
2015-10-01T18:08:30.161247Z,79691.26365258281,2554.1803708069915,As,3.1688399996380716,7.453529330855783,True,False,6595.164367379235,211.3812555770634,As,4.914007356633782,True,False,1.0
2015-10-01T18:08:30.311247Z,57512.77450480509,1843.3348364912158,As,2.8604496526829166,7.150375452980979,True,False,6282.165816838844,201.3489211483935,As,65.12595949681973,False,False,
2015-10-01T18:08:30.461247Z,488597.09454553796,15659.93134538817,S-,3.5018653794326746,9.098708360562279,True,False,7412.490049935372,237.57629051873556,As,16.679707721590365,True,False,
2015-10-01T18:08:30.611247Z,46655.47622623042,1495.3424504179509,S-,4.9795182201903945,12.846225851309413,True,False,10121.237293517515,324.3931259507981,As,91.95320017525478,False,False,
2015-10-01T18:08:30.761247Z,41135.23099178917,1318.4116685586291,S-,5.873619629172233,14.579426807233077,True,False,39233.82048778771,1257.470190055789,A,37.89094188461808,True,False,
2015-10-01T18:08:30.911247Z,64992.61017181619,2083.052130425448,S-,6.522778257551092,16.414888489927797,True,False,24702.38628236587,791.7262937439071,A,318.52038953506286,False,False,
2015-10-01T18:08:31.061254Z,52589.557408842855,1685.5232109446613,S-,5.39354710721871,15.116088929363753,True,False,75569.27417884866,2422.0353229531606,A,171.823969077357,False,False,
2015-10-01T18:08:31.211254Z,41052.78259162936,1315.7606165328189,S-,6.688909226279249,18.29134988862307,True,False,23378.341382904113,749.2866239414582,B,29.438865719621187,True,False,
2015-10-01T18:08:31.361254Z,44236.76443163507,1417.8056407194745,S-,6.990515753839695,18.18732645130594,True,False,12643.546861233557,405.2306331368676,B,139.41585157991886,False,False,
2015-10-01T18:08:31.511254Z,20719.248630419585,664.0586061774538,S-,7.546830481014516,19.543525147686008,True,False,6302.098730732278,201.98429845465049,B,141.90178428416434,False,False,
2015-10-01T18:08:31.661254Z,14563.502341581412,466.76394253827857,S-,10.89507915115248,29.202783902598203,True,False,4994.4871551042215,160.07457964401257,B,181.76470503897266,False,False,
2015-10-01T18:08:31.811254Z,12630.723447436301,404.81701454192904,Bs,8.628263621102624,25.331626093901132,True,False,8685.66684038298,278.3772231465762,B,513.8017521939355,False,False,
2015-10-01T18:08:31.961254Z,7084.3234164108835,227.05338081870016,Bs,6.467530318155643,22.47305709369004,True,False,71451.77258602025,2290.037534644914,A,257.65707027429295,False,False,
2015-10-01T18:08:32.111260Z,6347.361976519957,203.43324241563988,Bs,5.939723086766706,20.977762426877057,True,False,9501.090824892446,304.5103966251293,A,39.24158534657643,True,False,
2015-10-01T18:08:32.261260Z,5218.364950273058,167.24847468675196,Bs,5.209280244592774,18.59934758228649,True,False,5601.200735297028,179.51835264870132,As,93.8705426095904,False,False,
2015-10-01T18:08:32.411260Z,5416.166245919922,173.58762662573008,Bs,3.7319496209831615,13.458497612279762,True,False,4148.795569821218,132.9685138197393,As,233.77679968456664,False,False,
2015-10-01T18:08:32.561260Z,6134.990930336519,196.6254664634995,Bs,4.036190550062635,14.590865098960593,True,False,3836.1689159415732,122.94859293107616,As,115.43151534231507,False,False,
2015-10-01T18:08:32.711260Z,5303.908729045373,169.98904921083843,Bs,4.388650441353176,15.07667596937935,True,False,3452.9308851379674,110.66563701238242,As,26.43816566572296,True,False,-1.0
2015-10-01T18:08:32.861260Z,5180.24583274029,166.0253233172425,Bs,5.329416939745367,18.29656418613682,True,False,3113.022370961361,99.77143215214289,As,4.912152695417497,True,False,-1.0
2015-10-01T18:08:33.011266Z,5212.663741534642,167.06394665520855,Bs,5.3911159963059125,19.033640865457354,True,False,2792.831729686669,89.50922488776975,As,66.00618022398132,False,False,
2015-10-01T18:08:33.161266Z,6023.062104610052,193.0364977211956,Bs,5.542388393630412,20.090029468171796,True,False,2522.9425865017934,80.85920290896479,As,14.278686377116884,True,False,-1.0
2015-10-01T18:08:33.311266Z,7125.363946075654,228.36429476272434,Bs,5.954803070550845,21.952094125532888,True,False,2437.894537674324,78.1332814737859,As,45.781429212870435,False,False,
2015-10-01T18:08:33.461266Z,10664.793787547349,341.8004847591685,Bs,6.189618168905649,22.42457907055446,True,False,2278.476136606446,73.02384495362874,As,113.80582286781356,False,False,
2015-10-01T18:08:33.611266Z,11053.842041941552,354.268491414752,Bs,6.197034859824154,23.461221393337304,True,False,2243.833299191755,71.91340665758466,As,11.450367912494976,True,False,-1.0
2015-10-01T18:08:33.761266Z,11369.039833466646,364.36958971058533,Bs,5.780749306584138,22.551633008512564,True,False,2298.124983489348,73.65326092646204,As,183.850455557299,False,False,
2015-10-01T18:08:33.911266Z,22635.69399714896,725.4562247458844,S-,5.766767261661814,21.64737411084209,True,False,2378.1122664793397,76.21663144409344,As,785.0736205363489,False,False,
2015-10-01T18:08:34.061273Z,117281.29715929482,3758.765393414778,As,5.3371817404950015,18.904261869494697,True,False,2432.9575356968567,77.97421081047693,As,21.794066762033253,True,False,1.0
2015-10-01T18:08:34.211273Z,34956.807702225065,1120.333406723145,As,6.309331888650651,21.715784014839237,True,False,2501.5727535628907,80.1730967266362,As,76.6018684244885,False,False,
2015-10-01T18:08:34.361273Z,36533.95751745722,1170.877072320731,S-,7.908894033276473,27.35557859945963,True,False,2637.7379165636276,84.53688182616477,As,54.68588601168012,False,False,
2015-10-01T18:08:34.511273Z,44560.79558024021,1428.126178841875,S-,8.003339012310104,29.815786792620255,True,False,2783.076592658044,89.19464942092428,As,12.732091073676324,True,False,
2015-10-01T18:08:34.661273Z,68774.5832004951,2204.147597217065,S-,7.552679913325038,29.61152775013853,True,False,3038.825368080046,97.39091568013572,As,52.3634477442018,False,False,
2015-10-01T18:08:34.811273Z,266795.45109224657,8550.47394851522,S-,7.554037566668547,27.77415120125264,True,False,3242.639607836568,103.92270699414463,As,40.92837475654341,False,False,
2015-10-01T18:08:34.961273Z,48289.96557778047,1547.6320861922147,S-,7.991164443172897,28.915056043679897,True,False,3592.6986700677126,115.14143096377101,As,2.3190909383335603,True,False,
2015-10-01T18:08:35.111280Z,16376.242814702327,524.8366563845456,S-,7.8181953804936715,28.584941924942562,True,False,3669.658657193443,117.60764672986541,As,40.02066082013452,False,False,
2015-10-01T18:08:35.261280Z,23694.62424767834,759.3793421705723,S-,7.505086645453379,26.69138094632188,True,False,3683.0030487648496,118.03506158817018,As,51.86224167444732,False,False,
2015-10-01T18:08:35.411280Z,292831.91558391193,9384.83027384298,As,7.83965932800238,28.08887238327503,True,False,3417.3429521261787,109.52079294112188,As,80.40985048496016,False,False,
2015-10-01T18:08:35.561280Z,7546.840659130041,241.86457107878485,As,6.7835395756676995,22.401609178008034,True,False,3335.2088913677644,106.88828668893645,A,375.0028160630077,False,False,
2015-10-01T18:08:35.711280Z,6948.245150635488,222.68002969008705,As,8.63285362617172,27.637015850283237,True,False,3718.85070224097,119.18315586666955,A,102.27869826793875,False,False,
2015-10-01T18:08:35.861280Z,23751.966938211,761.2105157860886,As,7.083445588394658,23.418853092954446,True,False,4136.242830297286,132.55961270314302,A,105.07920950367283,False,False,
2015-10-01T18:08:36.011285Z,3183.346639012914,102.0206750581315,As,4.274291452209858,12.771166382708383,True,False,4238.2183623867995,135.82746317207332,A,51.936100698431005,False,False,
2015-10-01T18:08:36.161285Z,3180.166384247021,101.91853325203309,As,6.3118552574406355,18.787110696345515,True,False,4530.317805753233,145.18842417022222,A,45.172381893450094,False,False,
2015-10-01T18:08:36.311285Z,6279.9520123595985,201.26057497407328,As,6.94790208919206,21.265365272775796,True,False,4627.464329795838,148.30147266313156,A,87.0619914008713,False,False,
2015-10-01T18:08:36.461285Z,18603.417148872715,596.203017823482,S-,5.974073649393673,19.030976700777128,True,False,4837.102199413247,155.01963460436255,A,80.27395241074397,False,False,
2015-10-01T18:08:36.611285Z,2560.915206505997,82.07213024857202,Bs,6.509246442889427,19.95930929792523,True,False,4541.743047604309,145.55363879739392,A,63.2881332711647,False,False,
2015-10-01T18:08:36.761285Z,1689.5233365968625,54.14567392063768,Bs,6.650344116575547,20.736131724626006,True,False,5293.424494098229,169.64313565403486,A,36.6944539737808,True,False,
2015-10-01T18:08:36.911285Z,1458.2558524475232,46.733935868321694,Bs,7.284593255526128,23.08413577969978,True,False,5264.002139158417,168.6998464427493,A,24.813315555946787,True,False,
2015-10-01T18:08:37.061293Z,1340.1737684250065,42.9495684813427,Bs,6.594330838169429,20.66779441697549,True,False,4937.1131361374,158.2234212731016,A,46.47683158112595,False,False,
2015-10-01T18:08:37.211293Z,1215.6722519653483,38.959489462556995,Bs,7.398010899509596,21.506129904624697,True,False,4503.0894600105075,144.31362242792355,A,194.5494188451252,False,False,
2015-10-01T18:08:37.361293Z,1260.9936454609058,40.411848177466574,Bs,7.197693350077717,19.675419203254744,True,False,4618.167483663685,148.0012876192687,A,59.96825825979992,False,False,
2015-10-01T18:08:37.511293Z,1308.9300515560933,41.94800536933556,Bs,6.841494074209591,18.98668559114441,True,False,4895.034584548938,156.87388091642617,A,63.31423682719656,False,False,
2015-10-01T18:08:37.661293Z,1247.2882564189779,39.97245028371675,Bs,6.73995849139104,19.598526083511906,True,False,5040.849301270982,161.54653669334175,A,67.8541886721379,False,False,
2015-10-01T18:08:37.811293Z,1133.6421480582567,36.33029994746197,Bs,5.922457291279809,16.984237492401377,True,False,5278.406511859016,169.15928200882303,A,24.25767259818482,True,False,
2015-10-01T18:08:37.961293Z,1100.1751531432224,35.25769309116753,Bs,5.0916615418933056,14.274977710093504,True,False,6113.696141371287,195.92773167916,A,29.41826573755312,True,False,
2015-10-01T18:08:38.111300Z,1052.0687151917878,33.71593659333188,Bs,6.024174093562665,16.529347090759856,True,False,7022.204801783774,225.04253612291095,A,32.92020074986284,True,False,
