EpochUTC,BR_hourly_nT,BT_hourly_nT,BN_hourly_nT,PA_S1_deg,Flux_S1_1h,PA_S2_deg,Flux_S2_1h,PA_S3_deg,Flux_S3_1h,PA_S4_deg,Flux_S4_1h,PA_S5_deg,Flux_S5_1h,PA_S6_deg,Flux_S6_1h,PA_S7_deg,Flux_S7_1h,PA_S8_deg,Flux_S8_1h,PitchAngleMethod
2020-06-22 00:15:22,0.00800000037997961,-0.444999992847443,0.225999996066093,111.470074393751,0.0627700015902519,156.470074393751,0.0454099997878075,158.529925606249,0.0694399997591972,113.529925606249,0.189999997615814,68.5299256062492,0.0854699984192848,23.5299256062492,0.0640999972820282,21.4700743937508,0.048080001026392,66.4700743937508,0.0801300033926964,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-06-25 06:16:58,0.0109999999403954,-0.44200000166893,0.224999994039536,111.07438122188,0.74099999666214,156.07438122188,0.560999989509583,158.92561877812,0.458999991416931,113.92561877812,1.0900000333786,68.9256187781202,0.426999986171722,23.9256187781202,0.344999998807907,21.0743812218798,0.425000011920929,66.0743812218798,0.389999985694885,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-06-25 20:56:58,0.0130000002682209,-0.44200000166893,0.218999996781349,110.815315653722,NaN,155.815315653722,NaN,159.184684346278,NaN,114.184684346278,NaN,69.1846843462778,0.437999993562698,24.1846843462778,NaN,20.8153156537222,NaN,65.8153156537222,NaN,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-06-25 21:00:10,0.00899999961256981,-0.437000006437302,0.224999994039536,111.32016224732,0.275000005960464,156.32016224732,0.458999991416931,158.67983775268,0.310000002384186,113.67983775268,0.841000020503998,68.6798377526801,0.291000008583069,23.6798377526801,0.379000008106232,21.3201622473199,0.377000004053116,66.3201622473199,0.328999996185303,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-06-25 22:04:10,0.00899999961256981,-0.437999993562698,0.224999994039536,111.322855147382,0.324999988079071,156.322855147382,0.275999993085861,158.677144852618,0.328000009059906,113.677144852618,0.754999995231628,68.6771448526185,0.287000000476837,23.6771448526185,0.333000004291534,21.3228551473815,0.282999992370605,66.3228551473815,0.377000004053116,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-06-25 23:20:58,0.00999999977648258,-0.439000010490417,0.224000006914139,111.195082688409,0.386999994516373,156.195082688409,0.441000014543533,158.804917311591,0.477999985218048,113.804917311591,1.00999999046326,68.8049173115909,0.572000026702881,23.8049173115909,0.699999988079071,21.1950826884091,0.547999978065491,66.1950826884091,0.386999994516373,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-06-26 00:12:10,0.00899999961256981,-0.441000014543533,0.228000000119209,111.330860760953,0.256000012159348,156.330860760953,0.293999999761581,158.669139239047,0.363000005483627,113.669139239047,0.962000012397766,68.6691392390467,0.32600000500679,23.6691392390467,0.449000000953674,21.3308607609533,0.442999988794327,66.3308607609533,0.28600001335144,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-06-26 01:03:22,0.00700000021606684,-0.441000014543533,0.225999996066093,111.590619552721,0.370999991893768,156.590619552721,0.370000004768372,158.409380447279,0.337999999523163,113.409380447279,0.897000014781952,68.409380447279,0.360000014305115,23.409380447279,0.393999993801117,21.590619552721,0.40599998831749,66.590619552721,0.365000009536743,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-06-26 02:20:10,0.00899999961256981,-0.437000006437302,0.221000000834465,111.32016224732,0.25900000333786,156.32016224732,0.272000014781952,158.67983775268,0.226999998092651,113.67983775268,0.541999995708466,68.6798377526801,0.181999996304512,23.6798377526801,0.272000014781952,21.3201622473199,0.224000006914139,66.3201622473199,0.143999993801117,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-06-26 03:11:22,0.00899999961256981,-0.437000006437302,0.223000004887581,111.32016224732,0.13400000333786,156.32016224732,0.130999997258186,158.67983775268,0.130999997258186,113.67983775268,0.328999996185303,68.6798377526801,0.119999997317791,23.6798377526801,0.150000005960464,21.3201622473199,0.19200000166893,66.3201622473199,0.159999996423721,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-06-26 04:02:34,0.0109999999403954,-0.437000006437302,0.226999998092651,111.05807665736,0.254999995231628,156.05807665736,0.225999996066093,158.94192334264,0.142000004649162,113.94192334264,0.456000000238419,68.9419233426399,0.215000003576279,23.9419233426399,0.150000005960464,21.0580766573602,0.171000003814697,66.0580766573601,0.142000004649162,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
